@relation dataset_2213_cpu_small-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute lread numeric
@attribute lwrite numeric
@attribute scall numeric
@attribute sread numeric
@attribute swrite numeric
@attribute fork numeric
@attribute exec numeric
@attribute rchar numeric
@attribute wchar numeric
@attribute runqsz numeric
@attribute freemem numeric
@attribute freeswap numeric
@attribute usr numeric

@data
0,0,0.011063,0.00753,0.001835,0.00994,0.003358,0.099818,0.001928,0.000071,0.604327,0.829233,0.989899
0.015176,0.062609,0.222303,0.035203,0.017251,0.188867,0.070517,0.086061,0.033917,0.000496,0.027982,0.788013,0.79798
0.003794,0,0.422319,0.067395,0.04276,0.069583,0.023506,0.265537,0.236307,0.001843,0.100317,0.596061,0.808081
0.000542,0,0.230782,0.034262,0.023307,0.029821,0.010074,0.061468,0.029418,0.000992,0.062396,0.474745,0.888889
0.01626,0.041739,0.124839,0.018825,0.012296,0.219185,0.090833,0.054996,0.025446,0.000709,0.024307,0.452838,0.787879
0.014634,0.064348,0.062419,0.01619,0.011745,0.019881,0.006716,0.015174,0.016677,0,0.007768,0.45082,0.949495
0.01084,0.022609,0.334948,0.074736,0.053404,0.149602,0.053895,0.093305,0.079811,0.000532,0.194537,0.488063,0.808081
0.000542,0,0.234819,0.024473,0.01927,0.00994,0.003358,0.023507,0.062125,0.000496,0.031657,0.726704,0.949495
0.010298,0.024348,0.2651,0.107492,0.103689,0.099404,0.043653,0.191122,0.281235,0,0.041012,0.472307,0.79798
0.046612,0.135652,0.545946,0.089985,0.064048,0.407555,0.251847,0.136447,0.083339,0.001559,0.038172,0.686256,0.606061
0.00271,0.003478,0.197997,0.036145,0.02973,0.149105,0.01679,0.050957,0.015553,0.000213,0.014617,0.780328,0.909091
0.000542,0.001739,0.127907,0.025791,0.025693,0.00994,0.003358,0.007929,0.014566,0.000177,0.038924,0.475285,0.959596
0.014092,0.04,0.180475,0.078125,0.031932,0.029821,0.036938,0.251401,0.326967,0.288802,0.002506,0.000005,0
0.126829,0.153043,0.25436,0.089797,0.051386,0.317594,0.288281,0.405079,0.122661,0.001134,0.030905,0.485389,0.69697
0.007588,0.017391,0.174903,0.057605,0.040558,0.159543,0.020148,0.223907,0.221885,0.00085,0.312061,0.464139,0.808081
0.002168,0.003478,0.13792,0.044051,0.011745,0.00994,0.003358,0.00845,0.004977,0.000354,0.209238,0.758362,0.949495
0.006504,0.013913,0.053779,0.012236,0.005506,0.188867,0.070517,0.049573,0.021411,0.000142,0.213665,0.799903,0.79798
0.001084,0,0.200339,0.030309,0.044228,0.039761,0.006716,0.04623,0.09898,0.000496,0.040428,0.784465,0.919192
0.002168,0,0.163921,0.035015,0.012663,0.139165,0.067159,0.100502,0.037927,0.000283,0.013615,0.78135,0.868687
0.0271,0.107826,0.198078,0.043863,0.031932,0.049702,0.050369,0.067604,0.046988,0.001063,0.208486,0.685367,0.868687
0.023848,0.097391,0.287145,0.05064,0.041108,0.079523,0.013432,0.089961,0.021209,0.000071,0.163799,0.430837,0.828283
0.001084,0,0.101663,0.024473,0.012479,0.00994,0.003358,0.020286,0.032042,0.000071,0.053709,0.473653,0.949495
0.007588,0.008696,0.455023,0.108622,0.049,0.168489,0.043486,0.153914,0.130194,0.001559,0.115185,0.720168,0.787879
0.000542,0.001739,0.068718,0.008471,0.006056,0.00994,0.003358,0.04266,0.024118,0.000142,0.574257,0.837692,0.979798
0.006504,0.008696,0.470446,0.065889,0.035236,0.069583,0.013432,0.068499,0.040727,0.001488,0.021717,0.577935,0.787879
0.004878,0.010435,0.115391,0.026167,0.017067,0.00994,0.003358,0.095173,0.026242,0.125443,0.003174,0.000002,0
0.015176,0.069565,0.229974,0.048005,0.028813,0.00994,0.003358,0.079627,0.044076,0.001205,0.009355,0.452118,0.888889
0,0,0.072432,0.007154,0.00624,0.029821,0.013432,0.001206,0.004055,0,0.110424,0.778582,0.979798
0.002168,0,0.164648,0.019202,0.012846,0.129225,0.134318,0.05171,0.013983,0.000496,0.017708,0.780676,0.919192
0.004878,0.001739,0.262274,0.02692,0.025326,0.049702,0.020148,0.048538,0.021913,0.001488,0.253675,0.685842,0.89899
0.000542,0,0.082607,0.004895,0.004221,0.00994,0.003358,0.00202,0.011898,0.00078,0.009773,0.764163,0.969697
0,0,0.052972,0.014119,0.010094,0.00994,0.003358,0.013502,0.019515,0.000071,0.139325,0.789897,0.919192
0.013008,0.053913,0.030685,0.010354,0.023124,0.00994,0.003358,0.014949,0.017685,0.000425,0.087203,0.765847,0.969697
0.00271,0,0.418443,0.05497,0.037989,0.039761,0.01679,0.099044,0.032714,0,0.050033,0.443667,0.868687
0.00542,0.015652,0.116198,0.024661,0.01615,0.029821,0.010074,0.011948,0.019258,0.000354,0.051871,0.437062,0.909091
0.014634,0.066087,0.095526,0.011483,0.007157,0.00994,0.003358,0.001024,0.009708,0.000071,0.091714,0.779534,0.969697
0.007588,0.003478,0.292797,0.043863,0.040191,0.149105,0.023506,0.063146,0.063468,0.000992,0.290595,0.691465,0.868687
0,0,0.040859,0.006401,0.00312,0.00994,0.003358,0.006648,0.004217,0.000354,0.378968,0.771984,0.989899
0,0,0.053375,0.037274,0.008992,0.00994,0.003358,0.514204,0.168129,0.00078,0.289091,0.807154,0.888889
0.00542,0.010435,0.20906,0.027861,0.01615,0.029821,0.03358,0.01645,0.012481,0.000638,0.02155,0.495318,0.919192
0.004336,0.003478,0.081315,0.014119,0.015416,0.059642,0.023506,0.023515,0.052129,0.000425,0.138573,0.686044,0.939394
0.001626,0.001739,0.037387,0.021461,0.004404,0.139165,0.047011,0.035823,0.033193,0.000071,0.476445,0.823417,0.868687
0.029268,0.107826,0.080103,0.018449,0.01358,0.089463,0.026864,0.095653,0.045243,0.000638,0.01729,0.685036,0.909091
0.043902,0.193043,0.086079,0.019955,0.012479,0.00994,0.003358,0.007346,0.019954,0.084692,0.00284,0.000004,0
0.004336,0.003478,0.321382,0.051581,0.028079,0.138668,0.046844,0.089825,0.008732,0.00085,0.10867,0.643386,0.828283
0.00542,0,0.335271,0.09808,0.047532,0.089463,0.050369,0.130833,0.048047,0.001843,0.203976,0.596613,0.838384
0,0,0.020914,0.006589,0.004955,0.00994,0.003358,0.000468,0.006422,0.000709,0.022386,0.763118,0.979798
0.001626,0.001739,0.048853,0.005271,0.001468,0.129722,0.047179,0.027629,0.008798,0,0.949298,0.840292,0.909091
0.019512,0.081739,0.022448,0.006401,0.006423,0.039761,0.010074,0.000747,0.005297,0.000709,0.124958,0.766022,0.959596
0.001626,0,0.223837,0.029744,0.064966,0.109344,0.070517,0.01295,0.09926,0.000213,0.100484,0.470633,0.858586
0.004878,0.001739,0.665536,0.278614,0.248119,0.406561,0.114003,0.525358,0.584046,0.000071,0.037922,0.48682,0.575758
0.00542,0.012174,0.128149,0.023908,0.018719,0.089463,0.043486,0.041153,0.010581,0.000496,0.012696,0.47414,0.919192
0,0,0.029151,0.002259,0.004588,0.00994,0.003358,0.002024,0.003121,0,0.574925,0.837715,1
0.008672,0.024348,0.102955,0.016755,0.021288,0.00994,0.003358,0.006384,0.051326,0,0.050702,0.476933,0.939394
0.011924,0.022609,0.222545,0.032191,0.028262,0.079523,0.083949,0.047108,0.106466,0.001063,0.040177,0.732341,0.858586
0.023306,0.083478,0.438307,0.081325,0.071022,0.119284,0.03358,0.120543,0.131183,0.001063,0.203141,0.733656,0.767677
0.004336,0.012174,0.359496,0.037274,0.022022,0.00994,0.003358,0.027164,0.03486,0.000532,0.043351,0.447922,0.868687
0.019512,0.093913,0.1099,0.033133,0.024775,0.00994,0.003358,0.006533,0.021651,0.000177,0.049532,0.499493,0.929293
0.008672,0.005217,0.449935,0.068712,0.030648,0.128728,0.040296,0.041939,0.011548,0.000354,0.060057,0.479604,0.848485
0.003252,0.001739,0.315003,0.090361,0.043311,0.079523,0.013432,0.171457,0.010145,0.00163,0.182342,0.610878,0.838384
0.00271,0,0.086806,0.019578,0.00624,0.238569,0.080591,0.053014,0.04412,0.000921,0.109506,0.783209,0.878788
0.000542,0,0.092377,0.007718,0.007341,0.019881,0.006716,0.011705,0.009209,0.00078,0.008687,0.763736,0.969697
0,0,0.015665,0.020708,0.004221,0.00994,0.003358,0.008715,0.004889,0,0.433512,0.827662,0.989899
0.003794,0.003478,0.195979,0.04198,0.032483,0.208748,0.020148,0.049731,0.010691,0.000142,0.69128,0.831265,0.878788
0.009214,0.010435,0.280039,0.058358,0.042393,0.149105,0.020148,0.085912,0.026719,0.000921,0.068827,0.434349,0.848485
0.025474,0.062609,0.104328,0.025226,0.01927,0.088966,0.053224,0.044919,0.02219,0.000354,0.017875,0.437831,0.909091
0.020054,0.090435,0.161902,0.038968,0.021105,0.019881,0.006716,0.020371,0.033388,0.000709,0.00852,0.491582,0.929293
0.012466,0.012174,0.094315,0.02692,0.020921,0.059642,0.030222,0.008904,0.009978,0.000638,0.05137,0.435588,0.929293
0.001626,0,0.065245,0.012801,0.047899,0.029821,0.020148,0.031809,0.036088,0.000283,0.138907,0.809954,0.888889
0.001626,0,0.039486,0.004895,0.004037,0.218688,0.050369,0.027203,0.007386,0.000071,0.639826,0.838426,0.929293
0.007588,0.006957,0.148983,0.023343,0.019637,0.307654,0.298187,0.031723,0.024114,0.000709,0.007768,0.485136,0.787879
0.00813,0.003478,0.182897,0.02372,0.020921,0.019881,0.013432,0.01196,0.021978,0.000709,0.007935,0.453982,0.919192
0.003252,0.001739,0.314922,0.047816,0.033034,0.109344,0.057085,0.022643,0.094782,0.000071,0.016706,0.440555,0.787879
0.003252,0.001739,0.10344,0.013554,0.01615,0.00994,0.003358,0.011829,0.008982,0.000177,0.006432,0.47034,0.89899
0.009214,0.013913,0.318314,0.123494,0.104973,0.318091,0.067159,0.223778,0.233386,0.000071,0.058553,0.498378,0.707071
0.01084,0.012174,0.142846,0.027297,0.012479,0.119284,0.040296,0.097085,0.039214,0.00078,0.009689,0.729135,0.888889
0.005962,0.010435,0.29312,0.044616,0.030281,0.029821,0.013432,0.044488,0.06827,0.000532,0.086619,0.455809,0.848485
0.003794,0.001739,0.192426,0.046875,0.021288,0.089463,0.026864,0.567131,0.01985,0.000532,0.003926,0.486635,0.707071
0,0,0.147771,0.019202,0.015599,0.00994,0.003358,0.004624,0.062751,0.00078,0.040929,0.732611,0.939394
0.004336,0.010435,0.257348,0.060241,0.036153,0.049702,0.030222,0.11712,0.025723,0.000354,0.026646,0.44356,0.808081
0.02981,0.146087,0.403505,0.0593,0.038172,0.00994,0.003358,0.011592,0.021471,0.000532,0.088874,0.437453,0.858586
0.01626,0.074783,0.200178,0.036898,0.02294,0.019881,0.006716,0.029996,0.018955,0,0.119362,0.496235,0.909091
0.001626,0.003478,0.031654,0.016566,0.017434,0.00994,0.003358,0.022189,0.038598,0.000567,0.008687,0.763403,0.979798
0.012466,0.05913,0.14115,0.018261,0.014865,0.00994,0.003358,0.001285,0.02416,0.000496,0.278316,0.738696,0.979798
0.003252,0.003478,0.108769,0.018825,0.010461,0.029821,0.036938,0.043519,0.01432,0,0.025142,0.455283,0.929293
0.026558,0.109565,0.284964,0.03445,0.029914,0.029821,0.033412,0.008184,0.131545,0.00078,0.096893,0.619644,0.838384
0,0,0.097222,0.016943,0.006423,0.019881,0.036938,0.146383,0.023688,0.000142,0.552957,0.813646,0.939394
0.011924,0.057391,0.084625,0.009977,0.007891,0.00994,0.003358,0.034336,0.006669,0.000213,0.075008,0.784732,0.929293
0,0,0.08729,0.012236,0.012846,0.00994,0.003358,0.001351,0.048334,0.00078,0.017708,0.76637,0.959596
0.000542,0.001739,0.00436,0.00113,0.000918,0.00994,0.003358,0.010705,0.007876,0.000354,0.295941,0.812005,0.989899
0.001084,0.001739,0.220042,0.029744,0.023307,0.00994,0.003358,0.047615,0.027028,0.00085,0.279736,0.691825,0.939394
0.040108,0.173913,0.36313,0.155309,0.03652,0.138668,0.066991,0.54601,0.029408,0,0.030905,0.452418,0.787879
0.001084,0.001739,0.027051,0.006777,0.005689,0.00994,0.003358,0.003717,0.003075,0,0.458403,0.829426,0.989899
0.007588,0.036522,0.04094,0.011107,0.009727,0.019881,0.020148,0.001683,0.019606,0.00085,0.078266,0.765274,0.939394
0.003252,0.001739,0.205184,0.034639,0.022389,0.029821,0.010074,0.047879,0.036736,0.001276,0.01846,0.67089,0.777778
0.00271,0.001739,0.083172,0.020708,0.021655,0.149105,0.030222,0.036838,0.016752,0,0.624708,0.833634,0.929293
0.006504,0.01913,0.08406,0.021461,0.01358,0.049702,0.040296,0.029365,0.011833,0.000354,0.070164,0.452967,0.909091
0.002168,0.003478,0.21439,0.026355,0.025326,0.00994,0.003358,0.002089,0.016093,0.000213,0.041597,0.435621,0.949495
0.003252,0.003478,0.181848,0.021649,0.01303,0.019881,0.006716,0.077765,0.045637,0.000709,0.166054,0.440679,0.939394
0.011924,0.006957,0.124435,0.040851,0.036337,0.089463,0.026864,0.012962,0.015753,0.00124,0.008603,0.471713,0.868687
0.010298,0.022609,0.178295,0.062877,0.028813,0.27833,0.288784,0.374498,0.012776,0.000709,0.054293,0.48971,0.787879
0.000542,0.001739,0.010013,0.002071,0.005322,0.00994,0.003358,0.002909,0.018007,0,0.764116,0.830889,0.989899
0.004878,0.010435,0.104893,0.026544,0.019086,0.039761,0.013432,0.037321,0.010526,0.000142,0.161961,0.432276,0.929293
0.013008,0.033043,0.076712,0.011483,0.008992,0.18837,0.070349,0.028753,0.018606,0.00078,0.048446,0.4545,0.848485
0.004878,0.006957,0.344073,0.021837,0.01982,0.139165,0.134318,0.060763,0.06674,0.000567,0.04143,0.684903,0.818182
0.000542,0.001739,0.019703,0.027861,0.00624,0.00994,0.003358,0.104167,0.135686,0.000425,0.476278,0.817836,0.989899
0.001084,0.001739,0.159157,0.022214,0.016517,0.039761,0.090497,0.01608,0.021079,0,0.009773,0.457427,0.909091
0.015718,0.066087,0.023256,0.007342,0.001285,0.109344,0.036938,0.032431,0.003791,0.000142,0.950217,0.836982,0.888889
0,0,0.00428,0.000753,0.002936,0.00994,0.003358,0.001005,0.006113,0,0.612262,0.835839,0.989899
0.001084,0,0.310401,0.065889,0.023491,0.00994,0.006716,0.123368,0.113213,0.000496,0.059054,0.689747,0.868687
0.001626,0.001739,0.192587,0.02052,0.021472,0.00994,0.006716,0.003003,0.010561,0.000354,0.086869,0.766576,0.949495
0.000542,0.001739,0.006379,0.000753,0.003487,0.00994,0.003358,0.001091,0.014076,0,0.771216,0.831708,0.989899
0.026558,0.083478,0.388324,0.074548,0.042393,0.118787,0.066823,0.079847,0.086494,0.000709,0.009522,0.448355,0.787879
0.022222,0.097391,0.100129,0.014684,0.008809,0.059145,0.083445,0.043631,0.011146,0,0.010525,0.453979,0.919192
0.009756,0.027826,0.343589,0.061182,0.041476,0.019881,0.03358,0.058906,0.111251,0.00085,0.322001,0.597509,0.919192
0.045528,0.165217,0.041021,0.017696,0.01615,0.00994,0.003358,0.008691,0.051448,0.000354,0.006766,0.78122,0.868687
0.003252,0.001739,0.413194,0.087914,0.063498,0.208748,0.020148,0.058784,0.02866,0.001417,0.014868,0.506818,0.777778
0.002168,0.001739,0.188146,0.033321,0.019637,0.029821,0.010074,0.067606,0.059215,0.000496,0.171901,0.686099,0.939394
0.020596,0.048696,0.274952,0.015248,0.011562,0.099404,0.047011,0.013244,0.025233,0.000425,0.277063,0.738831,0.878788
0.01897,0.05913,0.017926,0.009789,0.007524,0.00994,0.003358,0.008714,0.015677,0.000071,0.146759,0.786096,0.979798
0.011382,0.046957,0.009528,0.003577,0.003487,0.00994,0.003358,0.002909,0.001692,0,0.61126,0.830212,0.969697
0.001084,0,0.202116,0.041416,0.020554,0.019881,0.020148,0.065678,0.027705,0.001347,0.595723,0.626884,0.89899
0.010298,0.024348,0.294008,0.053087,0.024592,0.089463,0.060443,0.093576,0.052973,0.000177,0.041931,0.453175,0.828283
0.030352,0.149565,0.106347,0.021273,0.011562,0.019881,0.006716,0.175949,0.081253,0.00085,0.099482,0.764291,0.878788
0.013008,0.036522,0.139212,0.020331,0.015966,0.029821,0.006716,0.071477,0.019787,0.00078,0.559556,0.626011,0.888889
0.003794,0.003478,0.110223,0.026355,0.01927,0.029821,0.047011,0.035858,0.015154,0.000248,0.079352,0.505397,0.929293
0.022764,0.015652,0.529231,0.033886,0.014498,0.377734,0.366017,0.112601,0.088261,0.00163,0.011945,0.685731,0.646465
0.003794,0.001739,0.322432,0.073419,0.031565,0.109344,0.103929,0.464585,0.037909,0.00078,0.007183,0.481188,0.79798
0.001084,0.001739,0.136789,0.043675,0.00936,0.039761,0.03358,0.215342,0.011879,0.000567,0.538339,0.812968,0.89899
0.019512,0.09913,0.027778,0.006777,0.004955,0.029821,0.010074,0.01075,0.009897,0.000638,0.080521,0.765611,0.959596
0.065583,0.16,0.161418,0.047063,0.034318,0.337972,0.349228,0.149356,0.057965,0.064848,0.001754,0.000009,0
0.003252,0.003478,0.155039,0.016378,0.013948,0.029821,0.010074,0.036723,0.025004,0.001417,0.025727,0.678084,0.949495
0.042276,0.135652,0.29207,0.037274,0.033401,0.318091,0.083949,0.064672,0.060147,0,0.008603,0.477956,0.777778
0.014634,0.031304,0.291101,0.040286,0.016884,0.139165,0.117529,0.182067,0.015683,0.000957,0.017541,0.455171,0.808081
0.017886,0.005217,0.264777,0.091679,0.046981,0.188867,0.087307,0.159271,0.196161,0.000354,0.006432,0.499042,0.767677
0.001626,0.001739,0.246932,0.064383,0.028629,0.069583,0.023506,0.035957,0.019796,0.000354,0.00852,0.490331,0.838384
0,0,0.006944,0.006777,0.002936,0,0,0.003865,0.007827,0.000142,0.11126,0.781635,0.939394
0.002168,0,0.166909,0.068712,0.024225,0.029821,0.013432,0.25939,0.026046,0.000283,0.043101,0.473907,0.919192
0.003252,0,0.203004,0.019955,0.01927,0.109344,0.013432,0.041729,0.0331,0.000496,0.009522,0.725252,0.929293
0.003794,0.003478,0.092216,0.023155,0.015416,0.029821,0.013432,0.039818,0.008855,0.04713,0.003174,0.000002,0
0.001626,0.001739,0.103844,0.020143,0.009727,0.039761,0.023506,0.036507,0.00938,0.000709,0.063231,0.476028,0.949495
0.003794,0.003478,0.253149,0.033133,0.023858,0.049702,0.097381,0.051685,0.012257,0.00163,0.013532,0.58383,0.838384
0.068835,0.088696,0.147368,0.037839,0.035052,0.029821,0.013432,0.049659,0.091551,0,0.080187,0.450079,0.888889
0.000542,0,0.095769,0.022214,0.021105,0.00994,0.003358,0.000897,0.009969,0.000602,0.048446,0.490918,0.949495
0.011382,0.017391,0.303052,0.043863,0.047532,0.119284,0.040296,0.04394,0.051514,0.002197,0.024056,0.5841,0.888889
0.004336,0,0.249031,0.082078,0.069371,0.398608,0.03358,0.110173,0.008934,0.000354,0.598146,0.832189,0.777778
0.001626,0,0.271641,0.02372,0.023858,0.029821,0.010074,0.003735,0.014042,0.001488,0.026311,0.455386,0.838384
0.002168,0.001739,0.049338,0.018449,0.00936,0.149105,0.167898,0.169439,0.133727,0.000992,0.305212,0.805794,0.828283
0,0,0.003795,0.000565,0.001835,0.00994,0.003358,0.000704,0.000778,0,0.536001,0.834363,0.989899
0.002168,0.003478,0.138081,0.021084,0.03964,0.00994,0.003358,0.043997,0.320859,0.000283,0.122369,0.464304,0.89899
0.00542,0.001739,0.2802,0.139119,0.136539,0.149105,0.050369,0.245276,0.35372,0.000425,0.04853,0.472228,0.818182
0.001084,0,0.149629,0.021084,0.017618,0.049702,0.01679,0.016907,0.005333,0.00078,0.096642,0.768437,0.969697
0.003252,0.003478,0.075662,0.017319,0.006056,0.149105,0.208193,0.026062,0.011843,0,0.011945,0.462159,0.89899
0.048238,0.18087,0.217216,0.032191,0.022022,0.089463,0.026864,0.099271,0.02531,0.000638,0.312145,0.788088,0.828283
0.008672,0.02087,0.234012,0.03238,0.023307,0.029821,0.010074,0.015678,0.036369,0.000496,0.02556,0.725914,0.929293
0,0,0.05176,0.013178,0.011378,0.00994,0.003358,0.019612,0.027163,0,0.043184,0.781456,0.979798
0.002168,0,0.082768,0.018072,0.002202,0.109344,0.043653,0.115144,0.006555,0.000213,0.598981,0.836609,0.939394
0.007588,0.012174,0.10772,0.040474,0.018719,0.088966,0.093519,0.283617,0.312067,0.846563,0.002422,0.000006,0
0.019512,0.081739,0.019057,0.003765,0.002386,0.089463,0.030222,0.020338,0.013835,0.000071,0.731039,0.834233,0.919192
0.00271,0.003478,0.137274,0.012989,0.004037,0.109344,0.107455,0.028715,0.003149,0.000071,0.404193,0.814746,0.939394
0.001626,0.001739,0.024386,0.008848,0.001652,0.059642,0.077233,0.116363,0.003518,0.000425,0.307885,0.81194,0.979798
0.000542,0,0.4375,0.035015,0.025693,0.00994,0.003358,0.10481,0.04837,0.000177,0.005931,0.450435,0.89899
0,0,0.006864,0.003577,0.00312,0.00994,0.003358,0.000134,0.004207,0,0.109255,0.785411,0.979798
0.008672,0.026087,0.151405,0.028426,0.015232,0.069583,0.057253,0.022833,0.023389,0.000461,0.089041,0.483665,0.89899
0.000542,0.001739,0.023014,0.038027,0.008075,0.00994,0.003358,0.149939,0.184102,0.000567,0.475359,0.817836,0.979798
0.001626,0.001739,0.043685,0.014495,0.006607,0.109344,0.036938,0.125451,0.071016,0.000213,0.442282,0.820478,0.888889
0.003794,0.001739,0.253876,0.048758,0.024041,0.099404,0.030222,0.087336,0.066122,0.001347,0.125877,0.594702,0.909091
0.010298,0.027826,0.233608,0.035392,0.021288,0.089463,0.036938,0.118896,0.039026,0.000496,0.095807,0.45243,0.838384
0.006504,0.001739,0.251211,0.026355,0.024592,0.089463,0.073875,0.049248,0.033395,0.001205,0.037838,0.644245,0.909091
0.000542,0,0.054264,0.010166,0.010461,0.049702,0.03358,0.003246,0.008194,0.000177,0.175827,0.478232,0.949495
0.009214,0.043478,0.009448,0.003953,0.004404,0.00994,0.003358,0.037426,0.014431,0,0.610925,0.835674,0.979798
0.007588,0.001739,0.146479,0.074736,0.056341,0.089463,0.067159,0.206877,0.073013,0.00085,0.038339,0.757236,0.848485
0.007588,0.013913,0.309432,0.062312,0.033034,0.28827,0.245131,0.095363,0.092074,0,0.016121,0.492137,0.707071
0.030352,0.111304,0.305556,0.06137,0.042393,0.069583,0.026864,0.212063,0.248668,0.000709,0.007935,0.461668,0.666667
0.009214,0.045217,0.011143,0.0032,0.005139,0.00994,0.003358,0.035403,0.009552,0.000071,0.596726,0.835441,0.969697
0.003794,0.001739,0.07437,0.017696,0.005506,0.198807,0.067159,0.044366,0.008835,0.000425,0.706565,0.817744,0.858586
0.022764,0.092174,0.201793,0.04311,0.025876,0.069583,0.010074,0.042781,0.022832,0,0.046776,0.479966,0.89899
0.000542,0,0.071382,0.008471,0.005873,0.029821,0.010074,0.002827,0.003,0.000709,0.008938,0.76228,0.969697
0.00271,0.006957,0.045704,0.00753,0.005322,0.00994,0.003358,0.001708,0.009084,0.001063,0.046692,0.432722,0.989899
0.025474,0.109565,0.214793,0.0625,0.033951,0.079026,0.016622,0.336473,0.27243,0.001134,0.294521,0.459993,0.838384
0.000542,0,0.039648,0.005836,0.006056,0.00994,0.003358,0.001777,0.010212,0.000177,0.019546,0.454034,0.979798
0.00271,0.001739,0.434674,0.049134,0.030831,0.049702,0.023338,0.098616,0.019519,0,0.041179,0.453501,0.818182
0.04336,0.175652,0.104893,0.041604,0.025693,0.049702,0.040296,0.006399,0.010758,0.000709,0.007434,0.44168,0.858586
0.009756,0.046957,0.170704,0.025038,0.012112,0.029821,0.010074,0.035701,0.032023,0.000496,0.388824,0.77181,0.929293
0.000542,0,0.207445,0.029932,0.023307,0.00994,0.003358,0.002813,0.035833,0.000354,0.148597,0.496015,0.919192
0.003794,0,0.113291,0.050828,0.020004,0.208748,0.043653,0.519686,0.023692,0.001772,0.023638,0.75814,0.848485
0.088889,0.031304,0.349079,0.106739,0.039457,0.297714,0.144056,0.152856,0.020353,0.000425,0.006432,0.43362,0.585859
0.00542,0.001739,0.427729,0.04631,0.027344,0.248509,0.308932,0.057468,0.027496,0,0.010692,0.455796,0.747475
0.015718,0.064348,0.135417,0.031815,0.030831,0.089463,0.01679,0.02548,0.038196,0.000354,0.047945,0.490829,0.888889
