@relation wind-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute year numeric
@attribute month numeric
@attribute day numeric
@attribute RPT numeric
@attribute VAL numeric
@attribute ROS numeric
@attribute KIL numeric
@attribute SHA numeric
@attribute BIR numeric
@attribute DUB numeric
@attribute CLA numeric
@attribute MUL numeric
@attribute CLO numeric
@attribute BEL numeric
@attribute MAL numeric

@data
0,0.545455,0.333333,0.296328,0.338058,0.274273,0.241391,0.249399,0.215214,0.243991,0.26287,0.251159,0.29606,0.23858,0.301409
0,0.545455,0.366667,0.53487,0.502714,0.333643,0.354181,0.398557,0.337538,0.298979,0.378057,0.405719,0.378772,0.40426,0.220922
0,0.545455,0.4,0.457728,0.40953,0.353123,0.43324,0.529805,0.50344,0.554165,0.52027,0.593895,0.528222,0.476213,0.508479
0,0.545455,0.433333,0.621406,0.575392,0.395485,0.436402,0.554665,0.388761,0.389529,0.396718,0.410742,0.384807,0.366864,0.318366
0,0.545455,0.466667,0.462568,0.430941,0.200989,0.267744,0.322908,0.302752,0.337504,0.352638,0.344668,0.359602,0.330414,0.220922
0,0.545455,0.5,0.590663,0.321773,0.293754,0.352776,0.388666,0.371177,0.432335,0.360682,0.458655,0.41711,0.285917,0.285407
0,0.545455,0.533333,0.101907,0.08655,0.122449,0.0513,0.131248,0.074924,0.233125,0.167632,0.218702,0.269081,0.142959,0.202054
0,0.545455,0.566667,0.105608,0.198432,0.117192,0.162684,0.192462,0.148318,0.163319,0.250644,0.251159,0.273695,0.228639,0.242656
0,0.545455,0.6,0.128096,0.096803,0.158627,0.104006,0.176958,0.111621,0.115245,0.234556,0.215611,0.247071,0.236686,0.244805
0,0.545455,0.633333,0.148306,0.081725,0.079777,0.085032,0.162523,0.103593,0.100099,0.175676,0.217543,0.189208,0.169467,0.182947
0,0.545455,0.666667,0.075719,0.131785,0.168831,0.16409,0.150227,0.106651,0.072769,0.165058,0.164219,0.179269,0.164497,0.181037
0,0.545455,0.7,0.076857,0.153197,0.14162,0.128953,0.144614,0.098624,0.156404,0.168919,0.210974,0.195243,0.186272,0.128254
0,0.545455,0.733333,0.067464,0.105549,0.345393,0.115601,0.161454,0.082951,0.072769,0.10843,0.15456,0.137735,0.096568,0.113208
0,0.545455,0.766667,0.180188,0.133293,0.152134,0.099438,0.12911,0.111621,0.117879,0.13417,0.085394,0.173234,0.215858,0.130404
0,0.545455,0.8,0.434102,0.40953,0.438157,0.303233,0.379578,0.356651,0.404676,0.453346,0.449382,0.544196,0.521657,0.449725
0,0.545455,0.833333,0.307145,0.219843,0.277056,0.348559,0.464314,0.516055,0.618703,0.487773,0.602396,0.557685,0.455621,0.589921
0,0.545455,0.866667,0.269286,0.259952,0.163575,0.131764,0.250468,0.173547,0.259137,0.207851,0.26391,0.233937,0.183195,0.294483
0,0.545455,0.9,0.438656,0.268999,0.2718,0.257554,0.278268,0.280199,0.318406,0.278958,0.36051,0.313454,0.218935,0.312396
0,0.545455,0.933333,0.186166,0.139324,0.159864,0.120169,0.155841,0.140291,0.190649,0.214607,0.196677,0.230742,0.261302,0.20492
0,0.545455,0.966667,0.155423,0.3076,0.237168,0.147927,0.203689,0.175076,0.19888,0.295045,0.215611,0.290025,0.249467,0.206831
0,0.545455,1,0.19926,0.196019,0.243661,0.146521,0.136862,0.106651,0.123477,0.072394,0.122488,0.195243,0.142959,0.214951
0,0.636364,0,0.253914,0.147165,0.124923,0.162684,0.218123,0.200688,0.138624,0.168919,0.207496,0.190628,0.195266,0.20086
0,0.636364,0.033333,0.265585,0.161942,0.161101,0.210822,0.236033,0.254969,0.292065,0.229086,0.301005,0.309194,0.203077,0.267495
0,0.636364,0.066667,0.438656,0.469843,0.435683,0.314828,0.44881,0.390291,0.392493,0.419562,0.429675,0.454029,0.43574,0.402914
0,0.636364,0.1,0.294051,0.271411,0.280767,0.264933,0.34857,0.367737,0.445835,0.379344,0.450927,0.361022,0.376568,0.467638
0,0.636364,0.133333,0.361514,0.369421,0.349103,0.229796,0.410853,0.344037,0.347053,0.363256,0.405719,0.421725,0.361657,0.392883
0,0.636364,0.166667,0.219471,0.196019,0.213976,0.204849,0.264902,0.258028,0.259137,0.229086,0.249614,0.28257,0.184379,0.241701
0,0.636364,0.2,0.062909,0.12696,0.14966,0.106817,0.172414,0.151376,0.127758,0.162162,0.122488,0.201278,0.229586,0.124433
0,0.636364,0.233333,0.385426,0.291315,0.313234,0.22558,0.327453,0.266055,0.350016,0.229086,0.285162,0.275115,0.235503,0.147122
0,0.636364,0.266667,0.349843,0.295235,0.302721,0.226985,0.38626,0.342508,0.370431,0.333655,0.342736,0.329783,0.292781,0.233819
0,0.636364,0.3,0.169656,0.196019,0.139147,0.087843,0.199145,0.13685,0.15377,0.268018,0.109351,0.190628,0.232663,0.245761
0,0.636364,0.333333,0.300028,0.197226,0.209957,0.175685,0.225875,0.184633,0.224893,0.201094,0.223725,0.184949,0.136095,0.184141
0,0.636364,0.366667,0.285796,0.256333,0.229437,0.1539,0.218123,0.222859,0.224893,0.265444,0.227202,0.292865,0.335148,0.299498
0,0.636364,0.4,0.349843,0.268999,0.22047,0.272312,0.337343,0.30581,0.359565,0.347169,0.38949,0.350728,0.328284,0.346071
0,0.636364,0.433333,0.448335,0.321773,0.258813,0.308855,0.429832,0.438073,0.496872,0.43018,0.497295,0.457224,0.36071,0.381896
0,0.636364,0.466667,0.417592,0.257539,0.27953,0.239986,0.342956,0.288226,0.310175,0.287001,0.339645,0.322684,0.223905,0.295438
0,0.636364,0.5,0.354683,0.212304,0.237168,0.288475,0.351778,0.345566,0.426737,0.339125,0.407264,0.424565,0.257278,0.368044
0,0.636364,0.533333,0.368631,0.240048,0.253865,0.245959,0.377439,0.337538,0.336187,0.337838,0.416924,0.397941,0.363787,0.333174
0,0.636364,0.566667,0.519214,0.381785,0.307978,0.414266,0.541299,0.544725,0.626934,0.56982,0.623261,0.631523,0.51574,0.564366
0,0.636364,0.6,0.495588,0.368215,0.345393,0.37175,0.420743,0.441131,0.434969,0.355212,0.481453,0.41711,0.323314,0.356341
0,0.636364,0.633333,0.372331,0.404403,0.387755,0.245959,0.367549,0.39182,0.414225,0.319176,0.420402,0.381612,0.406154,0.369238
0,0.636364,0.666667,0.497865,0.433353,0.40569,0.410049,0.558941,0.586391,0.625617,0.572394,0.676198,0.547391,0.475266,0.51636
0,0.636364,0.7,0.360376,0.252413,0.247372,0.269501,0.366212,0.36315,0.397761,0.316281,0.415379,0.352148,0.301538,0.351087
0,0.636364,0.733333,0.254768,0.262666,0.277056,0.139143,0.249399,0.259557,0.269015,0.256113,0.27357,0.28257,0.234556,0.285407
0,0.636364,0.766667,0.19926,0.200844,0.252628,0.191848,0.195937,0.162462,0.186368,0.144788,0.153014,0.263401,0.133018,0.181992
0,0.636364,0.8,0.388841,0.403498,0.504947,0.288475,0.321839,0.369648,0.359565,0.45045,0.370556,0.538516,0.459645,0.370193
0,0.636364,0.833333,0.333333,0.412244,0.389301,0.23577,0.410853,0.393349,0.322358,0.466538,0.391422,0.548811,0.516686,0.462622
0,0.636364,0.866667,0.301167,0.403498,0.36209,0.213633,0.351778,0.387232,0.399078,0.541506,0.375193,0.56514,0.550296,0.476475
0,0.636364,0.9,0.361514,0.657117,0.347866,0.436402,0.467522,0.5,0.298979,0.469112,0.521638,0.457224,0.488047,0.385001
0,0.636364,0.933333,0.392542,0.477382,0.347866,0.322207,0.510024,0.463303,0.464932,0.532175,0.463679,0.571175,0.581775,0.522331
0,0.636364,0.966667,0.084258,0.134499,0.104515,0.083275,0.14702,0.121177,0.150807,0.243887,0.176971,0.245651,0.336095,0.230953
0,0.636364,1,0.118417,0.205971,0.029685,0.114195,0.223737,0.184633,0.096148,0.206564,0.165765,0.230742,0.403077,0.175066
0,0.727273,0,0.139767,0.027744,0.106988,0.106817,0.110131,0.086009,0.152453,0.087194,0.141808,0.211573,0.110296,0.113208
0,0.727273,0.033333,0.187304,0.101628,0.028448,0.12298,0.182572,0.119648,0.126111,0.211712,0.151468,0.210153,0.165444,0.150227
0,0.727273,0.066667,0.311984,0.21351,0.170068,0.202038,0.145683,0.205275,0.193612,0.189189,0.202859,0.28115,0.157633,0.154048
0,0.727273,0.1,0.17421,0.085344,0.101732,0.111384,0.123496,0.082951,0.041159,0.071107,0.114374,0.060703,0.12497,0.064485
0,0.727273,0.133333,0.341588,0.295235,0.150897,0.204849,0.274793,0.222859,0.308857,0.274775,0.349304,0.352148,0.31929,0.343205
0,0.727273,0.166667,0.482494,0.371834,0.311688,0.357344,0.385191,0.349006,0.463945,0.347169,0.491113,0.414271,0.371598,0.467638
0,0.727273,0.2,0.243097,0.111882,0.188002,0.204849,0.198075,0.227829,0.259137,0.157014,0.272025,0.261626,0.130888,0.242656
0,0.727273,0.233333,0.144606,0.28649,0.065863,0.096627,0.20155,0.102064,0.104379,0.142214,0.0966,0.14803,0.192189,0.122283
0,0.727273,0.266667,0.457728,0.403498,0.413729,0.368939,0.301791,0.375765,0.227856,0.305663,0.375193,0.387646,0.326391,0.34225
0,0.727273,0.3,0.123256,0.258745,0.215213,0.146521,0.218123,0.160933,0.159039,0.205277,0.188563,0.245651,0.285917,0.150227
0,0.727273,0.333333,0.261884,0.247587,0.179035,0.191848,0.320503,0.302752,0.284162,0.281532,0.338099,0.341853,0.326391,0.334368
0,0.727273,0.366667,0.571591,0.556393,0.468769,0.377723,0.417535,0.41896,0.364834,0.466538,0.399536,0.457224,0.56284,0.383091
0,0.727273,0.4,0.45659,0.414656,0.423933,0.339775,0.38733,0.39182,0.386895,0.431789,0.375193,0.460064,0.502722,0.359207
0,0.727273,0.433333,0.493311,0.502714,0.434137,0.341181,0.403101,0.425076,0.419822,0.443694,0.471793,0.479233,0.56284,0.419871
0,0.727273,0.466667,0.570453,0.414656,0.572047,0.437807,0.362737,0.423547,0.428054,0.415701,0.44745,0.525027,0.43787,0.406974
0,0.727273,0.5,0.799317,0.65953,0.773036,0.74104,0.758353,0.790138,0.684557,0.68758,0.824575,0.893504,0.551953,0.774301
0,0.727273,0.533333,0.13265,0.208384,0.2047,0.139143,0.218123,0.213303,0.259137,0.230695,0.227202,0.378772,0.327337,0.384046
0,0.727273,0.566667,0.258469,0.120627,0.247372,0.095221,0.151296,0.170489,0.137307,0.154118,0.167311,0.219027,0.167574,0.203965
0,0.727273,0.6,0.222886,0.242461,0.329932,0.251933,0.304999,0.288226,0.269015,0.256113,0.28323,0.378772,0.211834,0.247671
0,0.727273,0.633333,0.182465,0.081725,0.118429,0.092059,0.100241,0.062309,0.157721,0.046976,0.109351,0.099042,0.104379,0.109386
0,0.727273,0.666667,0.177911,0.227382,0.194496,0.144765,0.203689,0.162462,0.21271,0.241313,0.169243,0.233937,0.308639,0.154048
0,0.727273,0.7,0.237119,0.404403,0.15337,0.190091,0.341887,0.296254,0.13566,0.374196,0.23493,0.270856,0.493018,0.333174
0,0.727273,0.733333,0.272701,0.21351,0.206246,0.204849,0.213579,0.246942,0.200198,0.235843,0.23493,0.264821,0.244497,0.271555
0,0.727273,0.766667,0.208654,0.175814,0.202226,0.139143,0.197006,0.122706,0.1946,0.174067,0.162674,0.212993,0.274083,0.20898
0,0.727273,0.8,0.275263,0.383293,0.227891,0.203443,0.306068,0.30581,0.293711,0.402188,0.310665,0.460064,0.47432,0.371149
0,0.727273,0.833333,0.506405,0.389626,0.444341,0.357344,0.356322,0.396407,0.410273,0.366152,0.387944,0.477813,0.417041,0.362073
0,0.727273,0.866667,0.303729,0.203559,0.243661,0.210822,0.297247,0.242355,0.266052,0.201094,0.270479,0.358182,0.335148,0.325293
0,0.727273,0.9,0.424708,0.255127,0.408472,0.276528,0.298316,0.296254,0.300626,0.199807,0.336553,0.335818,0.181302,0.225937
0,0.727273,0.933333,0.525192,0.404403,0.48423,0.336964,0.388666,0.349006,0.30326,0.398327,0.357419,0.495563,0.477396,0.359207
0,0.727273,0.966667,0.641617,0.645657,0.497217,0.392481,0.55119,0.458716,0.360882,0.493565,0.46677,0.618388,0.502722,0.393838
0,0.818182,0,0.386564,0.381785,0.19697,0.281096,0.344026,0.296254,0.191966,0.289575,0.27357,0.186368,0.275976,0.080487
0,0.818182,0.033333,0.38201,0.255127,0.372294,0.30007,0.253675,0.360092,0.286796,0.289575,0.40881,0.428825,0.176331,0.452591
0,0.818182,0.066667,0.103046,0.114294,0.106988,0.074842,0.096766,0.068425,0.133026,0.088481,0.093509,0.136315,0.11432,0.099355
0,0.818182,0.1,0.070026,0.12696,0.143166,0.0513,0.097835,0.039755,0.115245,0.060167,0.054869,0.084487,0.113373,0.139241
0,0.818182,0.133333,0.258469,0.103136,0.222944,0.099438,0.154504,0.116208,0.18538,0.127413,0.15456,0.217607,0.110296,0.182947
0,0.818182,0.166667,0.437518,0.505127,0.504947,0.343992,0.25715,0.371177,0.426737,0.305663,0.335008,0.423145,0.232663,0.328397
0,0.818182,0.2,0.438656,0.34801,0.253865,0.191848,0.300722,0.206804,0.22621,0.223938,0.12558,0.171814,0.272189,0.220922
0,0.818182,0.233333,0.418446,0.351628,0.2718,0.232959,0.359797,0.323394,0.33487,0.305663,0.355873,0.43202,0.418935,0.372104
0,0.818182,0.266667,0.468261,0.37696,0.601732,0.329585,0.279337,0.315367,0.297662,0.295045,0.288253,0.361022,0.199053,0.290423
0,0.818182,0.3,0.392542,0.393245,0.307978,0.330991,0.34857,0.422018,0.386895,0.398327,0.429675,0.538516,0.481183,0.447576
0,0.818182,0.333333,0.321378,0.299156,0.266852,0.273717,0.35846,0.349006,0.418505,0.282819,0.386399,0.424565,0.444497,0.486506
0,0.818182,0.366667,0.206376,0.256333,0.098021,0.128953,0.239241,0.25,0.183734,0.205277,0.15456,0.189208,0.291834,0.240745
0,0.818182,0.4,0.272701,0.305489,0.198516,0.231202,0.298316,0.331422,0.326638,0.191763,0.249614,0.260561,0.292781,0.269644
0,0.818182,0.433333,0.086536,0.178528,0.089054,0.162684,0.191393,0.188073,0.097465,0.157014,0.120943,0.201278,0.304615,0.291378
0,0.818182,0.466667,0.202676,0.200844,0.083797,0.160928,0.249399,0.275612,0.296345,0.249356,0.325348,0.374157,0.358817,0.412945
0,0.818182,0.5,0.339026,0.375754,0.260359,0.323612,0.414328,0.360092,0.480079,0.399614,0.48609,0.457224,0.460355,0.572009
0,0.818182,0.533333,0.795616,0.580519,0.561843,0.680956,0.596899,0.627676,0.729997,0.64897,0.695518,0.819666,0.581775,0.763315
0,0.818182,0.566667,0.787361,0.545235,0.65337,0.626493,0.479818,0.457187,0.719131,0.557593,0.624807,0.935037,0.569941,0.782899
0,0.818182,0.6,0.468261,0.375754,0.463822,0.336964,0.270516,0.316896,0.434969,0.342021,0.463679,0.464679,0.327337,0.533317
0,0.818182,0.633333,0.341588,0.106755,0.274273,0.330991,0.203689,0.275612,0.397761,0.221042,0.37983,0.460064,0.274083,0.501552
0,0.818182,0.666667,0.278679,0.229795,0.284787,0.239986,0.251537,0.261086,0.246954,0.195624,0.285162,0.391906,0.254438,0.305469
0,0.818182,0.7,0.693709,0.563028,0.602968,0.565004,0.591286,0.570336,0.578861,0.463964,0.613215,0.552006,0.406154,0.381896
0,0.818182,0.733333,0.528893,0.458384,0.435683,0.379129,0.468859,0.465214,0.53375,0.426319,0.545595,0.628683,0.524497,0.581084
0,0.818182,0.766667,0.732992,0.634499,0.667594,0.581167,0.649024,0.590979,0.591373,0.593951,0.634467,0.784168,0.64284,0.721519
0,0.818182,0.8,0.588386,0.506333,0.661101,0.478566,0.483293,0.504969,0.603885,0.389961,0.593895,0.618388,0.40213,0.58395
0,0.818182,0.833333,0.444634,0.334138,0.49196,0.231202,0.322908,0.340979,0.322358,0.325933,0.329985,0.428825,0.306509,0.288512
0,0.818182,0.866667,0.504981,0.357961,0.355597,0.260365,0.317295,0.297783,0.256503,0.284106,0.329985,0.307774,0.280947,0.269644
0,0.818182,0.9,0.165955,0.092883,0.101732,0.077653,0.118952,0.100153,0.321041,0.119369,0.223725,0.235357,0.198107,0.301409
0,0.818182,0.933333,0.104184,0.076598,0.123686,0.060084,0.115744,0.089067,0.310175,0.084299,0.164219,0.205538,0.206864,0.218772
0,0.818182,0.966667,0.249075,0.256333,0.278293,0.224174,0.307404,0.332951,0.489957,0.340412,0.42813,0.421725,0.405207,0.476475
0,0.818182,1,0.368631,0.317853,0.355597,0.292691,0.303929,0.371177,0.50214,0.384813,0.445904,0.421725,0.417041,0.340339
0,0.909091,0,0.35696,0.389626,0.396722,0.30007,0.321839,0.390291,0.430688,0.39157,0.421947,0.479233,0.47432,0.462622
0,0.909091,0.033333,0.430401,0.399578,0.266852,0.414266,0.457632,0.466743,0.521238,0.45045,0.583076,0.559105,0.465325,0.54717
0,0.909091,0.066667,0.258469,0.139324,0.270563,0.232959,0.191393,0.264526,0.369114,0.185006,0.30255,0.315229,0.256331,0.536422
0,0.909091,0.1,0.148306,0.113088,0.155844,0.133169,0.15691,0.16552,0.279881,0.135457,0.220634,0.270856,0.240473,0.30332
0,0.909091,0.133333,0.360376,0.364294,0.294991,0.257554,0.264902,0.327982,0.355285,0.357786,0.349304,0.470359,0.424142,0.430857
0,0.909091,0.166667,0.207515,0.169481,0.102968,0.106817,0.208233,0.180046,0.270333,0.21332,0.23493,0.28683,0.294675,0.306425
0,0.909091,0.2,0.317677,0.266285,0.34261,0.180253,0.263833,0.245413,0.305894,0.211712,0.285162,0.384807,0.260118,0.305469
0,0.909091,0.233333,0.136351,0.15953,0.117192,0.095221,0.192462,0.16552,0.216661,0.087194,0.205951,0.193823,0.178462,0.215906
0,0.909091,0.266667,0.200399,0.180941,0.072047,0.065706,0.162523,0.127294,0.270333,0.045689,0.130216,0.13028,0.146982,0.142345
0,0.909091,0.3,0.24082,0.193607,0.167594,0.087843,0.086608,0.077982,0.253869,0.06435,0.051391,0.091587,0.142012,0.120373
0,0.909091,0.333333,0.438656,0.317853,0.584725,0.308855,0.221599,0.19763,0.399078,0.160875,0.220634,0.210153,0.224615,0.257702
0,0.909091,0.366667,0.403074,0.291315,0.51175,0.301476,0.213579,0.135321,0.429371,0.175676,0.275116,0.28683,0.257278,0.355147
0,0.909091,0.4,0.407913,0.385706,0.965059,0.468377,0.252874,0.387232,0.720119,0.323037,0.400696,0.496983,0.215858,0.300454
0,0.909091,0.433333,0.284657,0.31544,0.777056,0.341181,0.21251,0.321865,0.517287,0.158301,0.289799,0.322684,0.127101,0.049678
0,0.909091,0.466667,0.225164,0.15953,0.439394,0.181658,0.214916,0.125765,0.197563,0.091055,0.169243,0.14803,0.087574,0.069501
0,0.909091,0.5,0.194421,0.120627,0.231911,0.085032,0.131248,0.069954,0.075403,0.033462,0.02898,0.069578,0.013728,0.153093
0,0.909091,0.533333,0.228864,0.154403,0.15337,0.052706,0.147821,0.047783,0.103062,0.02027,0.035549,0.042953,0.061065,0.031765
0,0.909091,0.566667,0.370054,0.27503,0.395485,0.190091,0.270516,0.291284,0.305894,0.249356,0.181994,0.201278,0.223905,0.112252
0,0.909091,0.6,0.307145,0.223462,0.390229,0.149332,0.267308,0.225917,0.307211,0.166345,0.111283,0.207313,0.222722,0.130404
0,0.909091,0.633333,0.289212,0.092883,0.400742,0.158117,0.209302,0.180046,0.429371,0.246782,0.251159,0.277955,0.179408,0.192023
0,0.909091,0.666667,0.387703,0.143245,0.277056,0.147927,0.15691,0.173547,0.230491,0.159588,0.188563,0.294285,0.150769,0.192023
0,0.909091,0.7,0.164816,0.124246,0.230674,0.169712,0.200214,0.210245,0.301943,0.110039,0.180448,0.260561,0.164497,0.230953
0,0.909091,0.733333,0.237119,0.290109,0.14966,0.219606,0.267308,0.283257,0.507409,0.292149,0.36051,0.439475,0.481183,0.523286
0,0.909091,0.766667,0.308284,0.349216,0.292517,0.279691,0.337343,0.375765,0.532433,0.32175,0.387944,0.499823,0.408047,0.427753
0,0.909091,0.8,0.144606,0.208384,0.109462,0.175685,0.238172,0.238914,0.389529,0.205277,0.262365,0.354988,0.297751,0.365178
0,0.909091,0.833333,0.158839,0.296441,0.090291,0.07168,0.232558,0.240443,0.208759,0.223938,0.143354,0.244231,0.247337,0.085503
0,0.909091,0.866667,0.206376,0.134499,0.280767,0.165495,0.107993,0.087538,0.191966,0.061776,0.08694,0.127441,0.127101,0.124433
0,0.909091,0.9,0.234842,0.301568,0.20872,0.183064,0.289495,0.329893,0.421139,0.304376,0.34119,0.395101,0.44568,0.44877
0,0.909091,0.933333,0.426985,0.466224,0.355597,0.341181,0.405239,0.412462,0.503457,0.370013,0.434699,0.460064,0.447574,0.492477
0,0.909091,0.966667,0.656988,0.557901,0.569573,0.508082,0.529003,0.422018,0.543299,0.277671,0.48609,0.363862,0.293728,0.309291
0,1,0,0.256191,0.227382,0.200989,0.139143,0.15691,0.105122,0.238722,0.080438,0.215611,0.196663,0.181302,0.250776
0,1,0.033333,0.225164,0.173402,0.226654,0.146521,0.219193,0.22133,0.402041,0.111326,0.218702,0.272275,0.190296,0.396943
0,1,0.066667,0.372331,0.299156,0.318182,0.115601,0.205827,0.259557,0.252552,0.201094,0.210974,0.140575,0.192189,0.327203
0,1,0.1,0.6308,0.506333,0.565553,0.364371,0.35846,0.487385,0.454067,0.491956,0.37983,0.513312,0.512663,0.442799
0,1,0.133333,0.483917,0.418577,0.414966,0.45397,0.352847,0.452217,0.587093,0.383526,0.584235,0.545616,0.451598,0.6845
0,1,0.166667,0.320239,0.271411,0.29128,0.228391,0.204758,0.210245,0.415542,0.100708,0.320325,0.277955,0.250414,0.310485
0,1,0.2,0.492172,0.471049,0.329932,0.158117,0.359797,0.307339,0.292065,0.258687,0.196677,0.202698,0.285917,0.165035
0,1,0.233333,0.454028,0.357961,0.588745,0.323612,0.342956,0.55581,0.652947,0.32175,0.460587,0.548811,0.383432,0.447576
0,1,0.266667,0.289212,0.324186,0.253865,0.134575,0.242716,0.272171,0.330589,0.223938,0.27357,0.341853,0.259172,0.20086
0,1,0.3,0.65585,0.638118,0.577304,0.458187,0.479818,0.50344,0.620349,0.497426,0.481453,0.547391,0.48213,0.352042
0,1,0.333333,0.588386,0.487636,0.541126,0.478566,0.531141,0.566896,0.843596,0.466538,0.666538,0.616613,0.537278,0.422021
0,1,0.366667,0.421008,0.4424,0.407236,0.232959,0.409783,0.495413,0.554165,0.433076,0.478362,0.479233,0.431006,0.369238
0,1,0.4,0.443496,0.354343,0.449598,0.345397,0.38733,0.433486,0.548568,0.368726,0.455564,0.481008,0.39432,0.417722
0,1,0.433333,0.303729,0.52503,0.253865,0.243148,0.395349,0.406346,0.308857,0.292149,0.299459,0.248491,0.336095,0.344399
0,1,0.466667,0.494734,0.467431,0.468769,0.45397,0.444266,0.627676,0.352651,0.402188,0.525116,0.482073,0.48497,0.488417
0,1,0.5,0.245374,0.25392,0.233148,0.228391,0.250468,0.269113,0.227856,0.175676,0.275116,0.266241,0.171598,0.139241
0,1,0.533333,0.355821,0.268999,0.29128,0.156711,0.232558,0.331422,0.314126,0.210425,0.181994,0.164359,0.127101,0.155242
0,1,0.566667,0.327356,0.344391,0.203463,0.062895,0.22935,0.25344,0.157721,0.124839,0.146445,0.136315,0.134911,0.125149
0,1,0.6,0.333333,0.321773,0.230674,0.020379,0.192462,0.10818,0.116562,0.162162,0.066074,0.202698,0.154793,0.119178
0,1,0.633333,0.307145,0.288902,0.22047,0.089248,0.197006,0.128823,0.119526,0.111326,0.0483,0.190628,0.12213,0.077621
0,1,0.666667,0.354683,0.295235,0.226654,0.11279,0.262764,0.151376,0.142575,0.119369,0.10626,0.085907,0.150769,0.046573
0,1,0.7,0.442357,0.351628,0.41744,0.267744,0.373964,0.372706,0.447481,0.323037,0.318779,0.324104,0.300592,0.279675
0,1,0.733333,0.675776,0.480097,0.63791,0.547786,0.541299,0.519495,0.596641,0.461068,0.484544,0.543131,0.415148,0.380941
0,1,0.766667,0.565613,0.400784,0.517934,0.322207,0.410853,0.361621,0.279881,0.277671,0.32187,0.41995,0.350059,0.223788
0,1,0.8,0.538286,0.303981,0.520717,0.228391,0.299652,0.310398,0.392493,0.383526,0.400696,0.337238,0.309586,0.309291
0,1,0.833333,0.565613,0.477382,0.600186,0.292691,0.296177,0.270642,0.563714,0.410232,0.349304,0.383032,0.309586,0.254836
0,1,0.866667,0.244236,0.150784,0.233148,0.143359,0.154504,0.069954,0.096148,0.060167,0.070711,0.068158,0.08568,0.142345
0,1,0.9,0.124395,0.08655,0.019481,0.014758,0.094627,0.092508,0.295028,0.13417,0.128671,0.261626,0.232663,0.347265
0,1,0.933333,0.388841,0.410736,0.671305,0.395292,0.259289,0.277141,0.493908,0.270914,0.318779,0.381612,0.246391,0.333174
0,1,0.966667,0.460006,0.302774,0.860544,0.414266,0.241647,0.283257,0.569312,0.185006,0.362442,0.339013,0.213964,0.313351
