@relation Folds5x2_pp-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute ﻿AT numeric
@attribute V numeric
@attribute AP numeric
@attribute RH numeric
@attribute PE numeric

@data
0.665439,0.811744,0.354615,0.932172,0.272848
0.417564,0.254093,0.400396,0.700268,0.596424
0.322096,0.328114,0.749567,0.477882,0.619073
0.553258,0.467082,0.426132,0.739142,0.420397
0.516997,0.347687,0.393467,0.596515,0.374172
0.18272,0.250178,0.81663,0.602815,0.721325
0.189802,0.233808,0.505815,0.519035,0.822914
0.198867,0.193772,0.890126,0.804826,0.770728
0.360057,0.346619,0.757733,0.843834,0.617483
0.171671,0.314235,0.538976,0.777748,0.865563
0.150992,0.344306,0.670379,0.62118,0.893377
0.160907,0.190747,0.677555,0.806032,0.834437
0.260623,0.264413,0.451373,0.77118,0.747417
0.536261,0.584342,0.609998,0.604558,0.399205
0.826346,0.749466,0.42242,0.447185,0.253377
0.704249,0.811032,0.366493,0.41555,0.249934
0.748725,0.82242,0.425885,0.567828,0.182119
0.288102,0.248932,0.546399,0.971716,0.690993
0.824363,0.789858,0.429102,0.453083,0.204503
0.606799,0.675267,0.485771,0.664075,0.281325
0.802266,0.937544,0.447909,0.481769,0.183841
0.537677,0.715836,0.544667,0.689544,0.397881
0.356091,0.351068,0.496412,0.811528,0.582914
0.233994,0.268683,0.637466,0.584987,0.671921
0.245609,0.285053,0.719624,0.531635,0.809934
0.143059,0.281317,0.673843,0.718231,0.926755
0.324079,0.289324,0.443207,0.700402,0.495099
0.711331,0.463879,0.480079,0.452681,0.226358
0.310198,0.265302,0.338778,0.318767,0.712185
0.804249,0.859609,0.332096,0.490349,0.112053
0.252408,0.285053,0.710468,0.512198,0.768609
0.44136,0.370996,0.520911,0.766354,0.447682
0.826062,0.753203,0.314774,0.33941,0.067417
0.746459,0.828826,0.366246,0.57118,0.135099
0.765722,0.848221,0.522148,0.67681,0.205166
0.64221,0.695552,0.53947,0.346783,0.431258
0.266856,0.255516,0.632764,0.469973,0.725563
0.331728,0.297331,0.619154,0.866622,0.580265
0.419263,0.364947,0.407077,0.970107,0.471523
0.542493,0.638968,0.670626,0.559786,0.377616
0.85949,0.79395,0.505073,0.396381,0.127152
0.550425,0.341815,0.391735,0.630161,0.35457
0.69915,0.953025,0.443702,0.775603,0.19404
0.628895,0.713523,0.526602,0.234048,0.311921
0.887819,0.801423,0.268003,0.380965,0.130993
0.51898,0.26637,0.30735,0.802413,0.52755
0.555241,0.658897,0.369958,0.848123,0.430993
0.836827,0.808541,0.426132,0.547051,0.158013
0.726062,0.596797,0.271467,0.552011,0.290464
0.66289,0.463879,0.335066,0.710322,0.248344
0.856941,0.889146,0.224449,0.503887,0.167682
0.658074,0.473132,0.313536,0.549196,0.386623
0.325779,0.262278,0.54244,0.758043,0.642119
0.789518,0.693416,0.453106,0.431233,0.285166
0.330028,0.344306,0.535016,0.327614,0.719735
0.480453,0.42758,0.697105,0.769303,0.453907
0.332861,0.245907,0.755011,0.512869,0.663841
0.533711,0.732206,0.545657,0.620241,0.479868
0.699433,0.724021,0.597377,0.479625,0.263444
0.619263,0.834164,0.453601,0.869839,0.207682
0.193484,0.290036,0.52586,0.735657,0.816291
0.520963,0.454448,0.465974,0.697989,0.448079
0.091501,0.271886,0.704281,0.912466,0.849801
0.616997,0.606228,0.42242,0.53941,0.269536
0.443626,0.58363,0.580797,0.760054,0.486225
0.119263,0.325445,0.518683,0.777078,0.816689
0.8,0.56121,0.349666,0.219839,0.229007
0.776771,0.76121,0.282603,0.74933,0.11404
0.686119,0.695374,0.491463,0.491689,0.33947
0.696034,0.429537,0.493195,0.155898,0.497351
0.109065,0.27153,0.568671,0.796381,0.859868
0.732011,0.410142,0.38728,0.438204,0.273907
0.455241,0.38452,0.515714,0.565952,0.483576
0.266006,0.216014,0.517694,0.633378,0.687947
0.541926,0.58363,0.593665,0.53445,0.462252
0.533428,0.424377,0.543677,0.441153,0.449536
0.492918,0.617616,0.545657,0.595979,0.431523
0.323229,0.348043,0.7659,0.836863,0.677748
0.900567,0.921886,0.398911,0.294504,0.133245
0.73711,0.608719,0.453601,0.609786,0.31245
0.546742,0.589502,0.463004,0.735657,0.382781
0.811898,0.924199,0.228656,0.51126,0.190993
0.387252,0.399822,0.296709,0.752279,0.574967
0.52238,0.345552,0.372185,0.19571,0.558675
0.3983,0.248221,0.422173,0.552547,0.534172
0.588102,0.659075,0.417718,0.810858,0.323576
0.307649,0.405338,0.60678,0.778418,0.575099
0.555241,0.513167,0.457313,0.760322,0.368874
0.822946,0.8,0.469933,0.497587,0.178146
0.618414,0.633274,0.545162,0.52748,0.365563
0.105099,0.31121,0.491957,0.915013,0.777748
0.26204,0.271886,0.707251,0.946381,0.779735
0.640227,0.56121,0.338778,0.702145,0.254967
0.239943,0.253559,0.681514,0.583512,0.769272
0.364306,0.814591,0.666914,0.699196,0.510464
0.66119,0.568683,0.483049,0.218231,0.262781
0.55779,0.341993,0.593417,0.429223,0.529007
0.167989,0.259786,0.813907,0.941689,0.728079
0.552408,0.31032,0.52487,0.673056,0.524238
0.796317,0.74484,0.524623,0.335925,0.324768
0.066289,0.258719,0.364514,0.94008,0.92106
0.400567,0.300356,0.614204,0.586595,0.597219
0.657224,0.733096,0.288542,0.762735,0.191788
0.718414,0.74395,0.343232,0.751072,0.151921
0.745892,0.317616,0.468448,0.586595,0.215497
0.343343,0.340036,0.803267,0.750402,0.648874
0.680453,0.802669,0.330364,0.75429,0.187947
0.639943,0.622064,0.584261,0.608579,0.363841
0.695184,0.785053,0.385053,0.602011,0.198278
0.826629,0.791103,0.40881,0.338874,0.227815
0.68017,0.56637,0.37367,0.501206,0.272053
0.752408,0.89395,0.608513,0.397185,0.251523
0.778187,0.871352,0.464489,0.62748,0.083046
0.468555,0.576512,0.661965,0.702145,0.505298
0.42153,0.370463,0.443207,0.95496,0.606225
0.220397,0.209609,0.517446,0.633914,0.721589
0.235127,0.248932,0.551844,0.873727,0.789007
0.440793,0.576512,0.571888,0.818097,0.478675
0.54136,0.42331,0.699332,0.324397,0.464371
0.595184,0.698754,0.690176,0.551877,0.385166
0.615864,0.473132,0.324425,0.682306,0.387815
0.811898,0.809075,0.445929,0.286595,0.319603
0.32153,0.273132,0.720119,0.701743,0.736556
0.125779,0.254093,0.447661,0.776005,0.836689
0.429745,0.494662,0.521158,0.767292,0.512185
0.727762,0.762989,0.432814,0.641823,0.140927
0.63966,0.673488,0.487503,0.741555,0.346225
0.364873,0.514947,0.621628,0.641287,0.561192
0.694051,0.836833,0.204652,0.842761,0.189007
0.369405,0.591281,0.523385,0.861796,0.455099
0.570538,0.606228,0.430586,0.658311,0.299073
0.852691,0.755694,0.392725,0.370777,0.06649
0.407649,0.713523,0.521653,0.861662,0.418543
0.723513,0.935765,0.476367,0.651206,0.151788
0.196034,0.282918,0.684237,0.882172,0.743841
0.349008,0.506406,0.589706,0.526676,0.620132
0.322096,0.264769,0.591933,0.819705,0.650199
0.252975,0.276868,0.713932,0.930429,0.616026
0.126629,0.314235,0.515466,0.83874,0.886225
0.11983,0.280783,0.866865,0.825201,0.809404
0.424079,0.597687,0.614947,0.947453,0.394172
0.373371,0.28452,0.28879,0.98311,0.617086
0.692635,0.706406,0.512002,0.364075,0.273642
0.85779,0.801423,0.26825,0.403351,0.190464
0.596884,0.685943,0.414254,0.834584,0.29457
0.570538,0.760142,0.495422,0.587131,0.31351
0.703683,0.68363,0.555061,0.380563,0.264901
0.304816,0.248043,0.660233,0.628418,0.707417
0.392635,0.280071,0.277407,0.702011,0.611788
0.741076,0.785053,0.433309,0.424665,0.157881
0.338527,0.364947,0.395942,0.827212,0.572715
0.711048,0.802669,0.362781,0.630429,0.185166
0.66204,0.829537,0.341995,0.86193,0.167152
0.607932,0.690214,0.695125,0.611528,0.423841
0.605949,0.850712,0.472903,0.862735,0.243444
0.474221,0.488968,0.286068,0.82118,0.396954
0.153541,0.282206,0.552833,0.971582,0.835099
0.155524,0.255516,0.691908,0.70067,0.858808
0.343343,0.254093,0.467953,0.765147,0.669934
0.524646,0.576512,0.583519,0.667426,0.397219
0.860907,0.835053,0.389013,0.594906,0.162384
0.32153,0.321174,0.582529,0.722654,0.60053
0.720963,0.85089,0.487256,0.660456,0.127947
0.301416,0.325801,0.512744,0.881769,0.715364
0.289802,0.264591,0.623113,0.746917,0.69457
0.745326,0.85516,0.460282,0.731903,0.201325
0.719547,0.748932,0.518189,0.237265,0.214702
0.712748,0.695552,0.409305,0.380697,0.311126
0.713314,0.847509,0.373917,0.67748,0.139735
0.550708,0.753559,0.346696,0.404826,0.327417
0.807932,0.770641,0.324425,0.394504,0.202252
0.384136,0.448932,0.646622,0.973727,0.570728
0.679603,0.341815,0.373917,0.36193,0.400265
0.656091,0.769573,0.450136,0.447453,0.365166
0.401416,0.254093,0.406335,0.745979,0.621987
0.651841,0.828826,0.435783,0.524263,0.244106
0.552691,0.349644,0.478594,0.460858,0.430331
0.183286,0.270463,0.752289,0.722252,0.876026
0.71983,0.75694,0.317743,0.425335,0.277616
0.711898,0.668149,0.464984,0.210992,0.381987
0.483003,0.375801,0.3561,0.709249,0.420397
0.220963,0.332206,0.381341,0.882038,0.705695
0.690935,0.708541,0.45855,0.298391,0.262384
0.29745,0.345552,0.451868,0.694102,0.636159
0.415581,0.419217,0.468943,0.517426,0.508742
0.347309,0.313701,0.363276,0.944906,0.643841
0.662323,0.686477,0.492205,0.664745,0.244636
0.385269,0.303915,0.487751,0.820107,0.689007
0.32153,0.326512,0.780747,0.805898,0.646358
0.476487,0.364947,0.373422,0.728418,0.444106
0.428612,0.448932,0.639941,0.920375,0.534834
0.369405,0.364947,0.40782,0.792091,0.561722
0.644476,0.673488,0.517199,0.761662,0.31894
0.603966,0.834164,0.446177,0.894638,0.230596
0.709065,0.828826,0.339272,0.717962,0.091921
0.213881,0.332206,0.430834,0.826273,0.720795
0.803966,0.701601,0.602079,0.226676,0.240397
0.367422,0.311388,0.555061,0.793432,0.674305
0.475637,0.763701,0.256867,0.786193,0.353907
0.152408,0.249822,0.459292,0.87252,0.831523
0.774504,0.85516,0.458797,0.54866,0.15894
0.38017,0.222598,0.67508,0.797051,0.579603
0.209065,0.27847,0.723831,0.984182,0.637219
0.412748,0.38452,0.512497,0.644906,0.524636
0.465156,0.633274,0.5902,0.714343,0.467152
0.646176,0.802669,0.437021,0.632038,0.206887
0.110765,0.248577,0.42242,0.936193,0.933775
0.605666,0.742171,0.316258,0.531233,0.293907
0.322946,0.270463,0.62435,0.52185,0.736424
0.225496,0.166014,0.861915,0.662466,0.758278
0.821813,0.800712,0.336055,0.445442,0.250331
0.61813,0.591815,0.583024,0.595308,0.334437
0.647309,0.416726,0.631032,0.619705,0.382119
0.198867,0.280783,0.803761,0.922252,0.718543
0.367705,0.375801,0.360554,0.895979,0.560132
0.053258,0.23274,0.5902,0.768231,0.93404
0.629462,0.73274,0.477605,0.584316,0.236026
0.323513,0.302135,0.621876,0.964209,0.555629
0.67932,0.74395,0.371195,0.748257,0.271391
0.677337,0.602313,0.482059,0.550402,0.231258
0.283003,0.2879,0.670874,0.54008,0.739868
0.416714,0.300356,0.609255,0.564209,0.647285
0.614731,0.68363,0.574363,0.592895,0.348609
0.664023,0.588968,0.560505,0.605898,0.315099
0.510198,0.58363,0.590695,0.658177,0.466755
0.28102,0.223488,0.379856,0.530429,0.685828
0.740793,0.85516,0.450878,0.621582,0.20755
0.673654,0.837544,0.370948,0.769705,0.161987
0.589235,0.614057,0.649097,0.5437,0.277351
0.601133,0.707473,0.579065,0.593029,0.365298
0.696034,0.347509,0.402128,0.351609,0.289669
0.841643,0.904626,0.381589,0.426139,0.199338
0.525496,0.618149,0.453353,0.793968,0.450199
0.332578,0.32242,0.573868,0.558847,0.583709
0.669405,0.638612,0.487008,0.832306,0.284901
0.26289,0.288612,0.695372,0.878418,0.590066
0.667139,0.617616,0.548627,0.543566,0.257881
0.817847,0.826335,0.443455,0.480429,0.20053
0.670538,0.62153,0.610245,0.343968,0.311391
0.792635,0.663701,0.386291,0.307641,0.265033
0.185836,0.26032,0.432319,0.907507,0.821854
0.189235,0.326157,0.594902,0.805228,0.839205
0.709348,0.868327,0.39025,0.914745,0.144371
0.779887,0.829537,0.30438,0.665282,0.105695
0.546742,0.582918,0.556545,0.7,0.437351
0.547025,0.669039,0.691413,0.595174,0.455497
0.374504,0.184164,0.553576,0.415416,0.627152
0.621246,0.669039,0.662212,0.507105,0.38702
0.882436,0.789858,0.395199,0.196649,0.202649
0.521813,0.474911,0.476615,0.293968,0.494172
0.584986,0.586655,0.502846,0.578016,0.339603
0.275637,0.349466,0.739421,0.740349,0.822252
0.646176,0.764235,0.434546,0.665147,0.375099
0.235411,0.288078,0.31898,0.493029,0.731126
0.392635,0.235943,0.565949,0.545979,0.568344
0.570822,0.413523,0.296461,0.679759,0.348344
0.283569,0.2879,0.669884,0.564209,0.751126
0.509632,0.459609,0.380104,0.890349,0.349669
0.58102,0.692349,0.531057,0.769705,0.349139
0.508215,0.420996,0.408067,0.902547,0.349272
0.670538,0.707473,0.574858,0.376676,0.36543
0.369122,0.296619,0.608265,0.719973,0.608477
0.554391,0.424377,0.485028,0.37815,0.389404
0.47762,0.399822,0.302648,0.769571,0.453113
0.692918,0.586655,0.517694,0.467426,0.245828
0.720113,0.685765,0.529819,0.289946,0.309272
0.539943,0.675267,0.479584,0.72319,0.350199
0.4983,0.252135,0.372927,0.506971,0.488874
0.571105,0.716192,0.574115,0.639812,0.354834
0.434844,0.270285,0.182381,0.625335,0.547285
0.334561,0.302135,0.618164,0.859383,0.589801
0.342493,0.331673,0.79708,0.825871,0.609007
0.216431,0.243416,0.747092,0.673592,0.839735
0.61898,0.653381,0.73076,0.517024,0.354967
0.711048,0.794662,0.44197,0.454692,0.331788
0.601416,0.883096,0.310567,0.902145,0.230331
0.711615,0.742171,0.315763,0.465147,0.231788
0.645326,0.622954,0.30735,0.686997,0.236159
0.929745,0.871352,0.465479,0.078954,0.109669
0.528895,0.62153,0.600594,0.623861,0.466887
0.70085,0.620463,0.42044,0.723592,0.24755
0.252975,0.325801,0.466716,0.731099,0.755762
0.296601,0.325801,0.489978,0.598794,0.726093
0.254674,0.290036,0.517199,0.756032,0.731788
0.692635,0.825089,0.413264,0.730563,0.13947
0.654108,0.825801,0.330364,0.800134,0.09947
0.753541,0.868327,0.430586,0.623727,0.250861
0.592351,0.68274,0.488493,0.758445,0.374834
0.894901,0.79395,0.504826,0.297855,0.161325
0.695184,0.614057,0.503588,0.64437,0.357616
0.645042,0.420996,0.394952,0.720643,0.294172
0.310198,0.301779,0.555803,0.705362,0.607815
0.221813,0.257829,0.495174,0.780965,0.769669
0.25779,0.279004,0.833457,0.652547,0.652583
0.296317,0.281317,0.655778,0.356836,0.709669
0.753258,0.882028,0.513734,0.308847,0.290993
0.261473,0.358541,0.60975,0.775603,0.717748
0.536544,0.630071,0.619154,0.810992,0.375099
0.552408,0.777402,0.236823,0.641555,0.274305
0.668272,0.711388,0.500371,0.380295,0.338543
0.683853,0.716192,0.531304,0.361662,0.312848
0.726062,0.715836,0.442217,0.577882,0.275762
0.470538,0.597687,0.595397,0.820509,0.421722
0.443909,0.370996,0.52289,0.740214,0.464768
0.341643,0.435409,0.343232,0.852279,0.55894
0.233711,0.253559,0.692403,0.649464,0.750464
0.606232,0.659786,0.467459,0.684987,0.294172
0.556091,0.622064,0.552091,0.744504,0.378543
0.705949,0.773665,0.44197,0.553217,0.267417
0.825779,0.695374,0.513239,0.322788,0.229801
0.362323,0.346619,0.759465,0.839812,0.590993
0.523229,0.685053,0.572878,0.658177,0.357616
0.386969,0.2379,0.20391,0.697721,0.631788
0.280453,0.261388,0.534521,0.811394,0.678543
0.678754,0.760142,0.447909,0.6437,0.174834
0.462323,0.738434,0.495174,0.714209,0.458146
0.266006,0.185053,0.652066,0.52319,0.702914
0.225779,0.328114,0.726553,0.590885,0.754437
0.624363,0.869395,0.423163,0.76622,0.283444
0.421813,0.450178,0.543677,0.929088,0.496424
0.753541,0.739324,0.379362,0.433914,0.268344
0.788385,0.754982,0.423163,0.344102,0.271258
0.63966,0.827224,0.416729,0.625737,0.237616
0.866289,0.868327,0.387033,0.476273,0.144503
0.842776,0.730961,0.396437,0.517426,0.130464
0.450708,0.405338,0.504083,0.529893,0.49245
0.822663,0.748932,0.535511,0.099598,0.139603
0.32238,0.245907,0.761693,0.552547,0.653775
0.905949,0.777402,0.216036,0.195308,0.196556
0.345042,0.349466,0.765652,0.701877,0.692583
0.650708,0.56637,0.375897,0.534048,0.309404
0.453541,0.561032,0.528335,0.69933,0.444636
0.654108,0.745374,0.615689,0.54437,0.178146
0.273371,0.346797,0.529819,0.505094,0.729404
0.76119,0.8,0.386538,0.270375,0.135364
0.464306,0.349644,0.517941,0.570777,0.423179
0.614448,0.452313,0.39124,0.430831,0.328874
0.241643,0.291459,0.672606,0.718633,0.802384
0.391785,0.229893,0.532047,0.688606,0.612583
0.332578,0.313701,0.363524,0.965013,0.669669
0.690368,0.760142,0.495669,0.404021,0.215232
0.254958,0.349466,0.756248,0.808713,0.826093
0.744476,0.710142,0.504331,0.353887,0.261457
0.666006,0.638612,0.462014,0.731099,0.217351
0.776771,0.847509,0.350161,0.508177,0.142252
0.203683,0.316192,0.67706,0.747453,0.805695
0.438527,0.486833,0.787429,0.492761,0.622119
0.343059,0.253025,0.485276,0.733512,0.601457
0.802833,0.838968,0.40782,0.336193,0.310728
0.627479,0.461566,0.468201,0.619973,0.408609
0.439943,0.33274,0.567929,0.661126,0.50649
0.345892,0.340036,0.869339,0.581903,0.604901
0.773654,0.880961,0.419698,0.495308,0.201987
0.238244,0.254093,0.441227,0.502547,0.754437
0.734561,0.879359,0.424647,0.472654,0.22
0.416147,0.255516,0.251423,0.541957,0.513907
0.528329,0.602313,0.631774,0.808713,0.330596
0.728045,0.81726,0.409305,0.688472,0.13457
0.31983,0.435409,0.356347,0.901206,0.606887
0.828895,0.8,0.466469,0.540885,0.210596
0.254391,0.323843,0.550854,0.636059,0.78649
0.588102,0.686477,0.509775,0.75134,0.308874
0.901416,0.801423,0.275427,0.375871,0.129669
0.587819,0.392705,0.342242,0.392225,0.376026
0.533711,0.290214,0.49171,0.264209,0.466755
0.637394,0.722064,0.46053,0.483244,0.297086
0.674221,0.392705,0.38926,0.38807,0.300662
0.215297,0.2879,0.658005,0.759115,0.812318
0.135977,0.193594,0.511755,0.887936,0.832583
0.332011,0.2379,0.296214,0.801877,0.691391
0.237677,0.286477,0.676565,0.790617,0.810596
0.211048,0.253559,0.700074,0.791153,0.796291
0.289235,0.326157,0.574858,0.650268,0.761325
0.366289,0.326512,0.77852,0.750268,0.599073
0.185269,0.327936,0.576837,0.799866,0.84702
0.496884,0.255516,0.237812,0.344236,0.463974
0.706232,0.792349,0.521406,0.352011,0.208742
0.293484,0.288612,0.519673,0.850134,0.56649
0.342776,0.248932,0.53947,0.669571,0.645828
0.406232,0.293416,0.585251,0.750938,0.613245
0.750708,0.439324,0.318238,0.329893,0.218411
0.879887,0.808541,0.412027,0.459651,0.170066
0.783853,0.851423,0.192527,0.721046,0.175762
0.776771,0.787011,0.398664,0.614611,0.234305
0.167139,0.273132,0.708735,0.937265,0.677086
0.685269,0.802669,0.413759,0.658177,0.195894
0.838527,0.868327,0.450631,0.422118,0.193642
0.0983,0.364947,0.380104,0.969437,0.790066
0.237394,0.342883,0.685226,0.885791,0.691258
0.241926,0.265302,0.301905,0.896247,0.762119
0.337394,0.514947,0.618659,0.717426,0.619735
0.259207,0.216014,0.509032,0.723592,0.672715
0.497167,0.252313,0.397921,0.447185,0.509801
0.833428,0.884698,0.297946,0.276542,0.250066
0.877054,0.817794,0.365999,0.225603,0.22106
0.610198,0.825801,0.324177,0.874397,0.189934
0.656657,0.463879,0.347934,0.724799,0.280662
0.700283,0.789146,0.42044,0.679625,0.343179
0.476204,0.713879,0.632517,0.641153,0.419603
0.42238,0.506406,0.558525,0.554155,0.503179
0.545609,0.742171,0.29077,0.812332,0.341589
0.829178,0.608719,0.442217,0.468231,0.299603
0.596034,0.617794,0.622618,0.557105,0.42702
0.6,0.555338,0.520663,0.713271,0.33351
0.263739,0.348043,0.808958,0.910992,0.669669
0.41983,0.32758,0.479089,0.663941,0.508609
0.766006,0.603381,0.465231,0.351743,0.26543
0.797734,0.8,0.360059,0.371314,0.108079
0.819263,0.792349,0.547142,0.446917,0.08649
0.718414,0.63452,0.45756,0.532976,0.222517
0.802833,0.792171,0.35412,0.644906,0.191921
0.322096,0.275267,0.365751,0.936729,0.690066
0.754391,0.791459,0.256372,0.572118,0.085166
0.923229,0.935765,0.419203,0.432976,0.14053
0.603116,0.617794,0.613709,0.534584,0.407285
0.744193,0.601068,0.575848,0.435925,0.24596
0.824646,0.975445,0.426132,0.62882,0.160132
0.698584,0.785587,0.411284,0.528954,0.18053
0.174504,0.243416,0.634001,0.530965,0.834967
0.800567,0.811744,0.367483,0.67185,0.229007
0.524079,0.793238,0.415986,0.817292,0.35245
0.335411,0.247687,0.496907,0.724933,0.684106
0.631445,0.62153,0.378867,0.485925,0.391126
0.861756,0.778826,0.191042,0.395979,0.087947
0.449858,0.337722,0.653799,0.476676,0.58106
0.102266,0.285053,0.689928,0.810456,0.941987
0.880453,0.859786,0.533531,0.358981,0.082119
0.701983,0.614947,0.422668,0.596917,0.237881
0.76289,0.814591,0.461272,0.308847,0.130596
0.203683,0.194662,0.84682,0.674665,0.795364
0.472805,0.383808,0.547142,0.552949,0.468477
0.86119,0.827224,0.380104,0.436059,0.117748
0.467422,0.370996,0.434793,0.758579,0.417086
0.717564,0.692349,0.490473,0.386595,0.283709
0.691501,0.435231,0.55902,0.405362,0.449536
0.592351,0.791459,0.323435,0.782038,0.217748
0.249858,0.301068,0.383073,0.899732,0.724636
0.498017,0.463879,0.449641,0.922118,0.476689
0.709348,0.861388,0.205642,0.86555,0.14543
0.224646,0.27847,0.649097,0.976273,0.603179
0.411615,0.301068,0.375897,0.365147,0.569934
0.468839,0.653737,0.668399,0.71756,0.440265
0.176204,0.221352,0.682504,0.470643,0.811258
0.156657,0.27331,0.74536,0.730831,0.843179
0.746742,0.837544,0.358327,0.581233,0.114172
0.626346,0.73274,0.421678,0.493432,0.286623
0.293484,0.271174,0.512249,0.845308,0.708609
0.773938,0.807117,0.413759,0.562064,0.220397
0.687819,0.62153,0.614452,0.33874,0.323841
0.489235,0.280071,0.224449,0.498794,0.512318
0.529462,0.459609,0.398664,0.887802,0.332318
0.600283,0.429537,0.526107,0.551206,0.452715
0.687535,0.8,0.480822,0.850402,0.185166
0.834561,0.778826,0.4098,0.421582,0.069139
0.676487,0.85089,0.48874,0.814879,0.166358
0.236544,0.274733,0.872061,0.815416,0.758013
0.812465,0.8,0.45657,0.546515,0.192053
0.754674,0.780605,0.499381,0.186327,0.221192
0.573088,0.581673,0.500371,0.799732,0.357881
0.322096,0.261032,0.615194,0.760456,0.670464
0.838527,0.902669,0.365999,0.602279,0.139735
0.268839,0,0.39025,0.946649,0.67457
0.634844,0.767794,0.503341,0.662198,0.261589
