@relation 'space_ga -weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute ln(VOTES/POP) numeric
@attribute POP numeric
@attribute EDUCATION numeric
@attribute HOUSES numeric
@attribute INCOME numeric
@attribute XCOORD numeric
@attribute YCOORD numeric

@data
0.667608,0.523432,0.497091,0.551822,0.466895,0.697057,0.347247
0.725982,0.374144,0.335817,0.398614,0.282911,0.710885,0.320144
0.685102,0.458571,0.429279,0.472759,0.380675,0.71456,0.287069
0.724023,0.419882,0.385769,0.449874,0.332335,0.68395,0.410578
0.778938,0.336081,0.29233,0.375202,0.242366,0.707502,0.393096
0.651467,0.482009,0.452395,0.506524,0.399947,0.700288,0.242939
0.73616,0.753221,0.764739,0.766906,0.737107,0.706516,0.364886
0.783061,0.447687,0.410868,0.478921,0.355409,0.725251,0.297521
0.74328,0.404099,0.351382,0.423597,0.299465,0.714087,0.297
0.677906,0.604668,0.591353,0.60624,0.552559,0.706715,0.270748
0.677137,0.548736,0.540565,0.585398,0.501619,0.696974,0.361907
0.700748,0.42065,0.37972,0.440879,0.332342,0.694468,0.261982
0.762177,0.264289,0.228783,0.294791,0.154952,0.729972,0.236105
0.712393,0.45134,0.425137,0.486418,0.378514,0.757444,0.305832
0.721669,0.459459,0.423892,0.487182,0.373325,0.731017,0.379393
0.712339,0.464874,0.422277,0.489383,0.377985,0.740477,0.314963
0.719064,0.383362,0.350369,0.401726,0.288918,0.747776,0.29688
0.772612,0.44152,0.409245,0.482356,0.343068,0.704887,0.41098
0.776454,0.493674,0.512044,0.53437,0.469474,0.701821,0.349876
0.686306,0.591481,0.567127,0.613695,0.533728,0.689066,0.385646
0.681628,0.492708,0.474189,0.531676,0.439035,0.708288,0.383979
0.718328,0.442412,0.399155,0.473292,0.351762,0.724166,0.390283
0.713557,0.772267,0.770029,0.768521,0.746391,0.702275,0.365664
0.790357,0.413999,0.371186,0.445742,0.32099,0.702439,0.403563
0.834535,0.277345,0.222054,0.299078,0.180883,0.735129,0.342123
0.671373,0.556078,0.553754,0.576787,0.506965,0.754782,0.257198
0.689733,0.499307,0.464566,0.529583,0.428886,0.695132,0.395804
0.664251,0.460534,0.423137,0.488524,0.366372,0.706412,0.242783
0.724976,0.411087,0.360406,0.440054,0.310339,0.725228,0.356887
0.719313,0.6521,0.662743,0.68759,0.631258,0.710082,0.372813
0.654884,0.48846,0.449599,0.515922,0.407605,0.718838,0.401126
0.666174,0.584653,0.559683,0.611036,0.532391,0.713689,0.387861
0.722625,0.390159,0.334978,0.406871,0.279741,0.728172,0.343746
0.723724,0.457369,0.424603,0.491149,0.379032,0.689173,0.365732
0.715643,0.442846,0.42527,0.473734,0.375101,0.694523,0.321448
0.736528,0.457501,0.415419,0.490692,0.373063,0.728909,0.389443
0.753854,0.362699,0.314821,0.39286,0.275065,0.690582,0.345014
0.715985,0.516728,0.504462,0.550091,0.467143,0.707781,0.35161
0.673141,0.583436,0.586063,0.6044,0.538287,0.716383,0.30954
0.702686,0.389968,0.352944,0.412779,0.298186,0.723343,0.273448
0.672495,0.485666,0.447305,0.513144,0.409382,0.718248,0.380165
0.732531,0.376316,0.34255,0.399961,0.290257,0.716048,0.345716
0.701842,0.410807,0.372747,0.437596,0.327176,0.734616,0.281849
0.683409,0.452633,0.405146,0.469883,0.353812,0.738514,0.334655
0.689374,0.38887,0.337625,0.404875,0.281375,0.746548,0.323468
0.754607,0.387865,0.338288,0.413933,0.28911,0.73426,0.319823
0.724941,0.445124,0.432922,0.477705,0.375837,0.718189,0.333496
0.71626,0.419745,0.392646,0.439413,0.336323,0.708138,0.335457
0.702785,0.345487,0.304809,0.365481,0.237412,0.72707,0.249613
0.74342,0.518433,0.490859,0.54029,0.444741,0.729432,0.309731
0.734579,0.41055,0.396461,0.434055,0.342433,0.708101,0.280795
0.421549,0.521355,0.493899,0.485298,0.438225,0.755352,0.281782
0.764723,0.365589,0.330269,0.392913,0.28028,0.737864,0.365803
0.794097,0.327071,0.293854,0.348629,0.225671,0.750317,0.280045
0.560583,0.572991,0.555295,0.583551,0.508287,0.723457,0.24108
0.672755,0.412704,0.368846,0.427961,0.326383,0.710486,0.398767
0.654448,0.455356,0.419504,0.479937,0.374938,0.737338,0.352522
0.79204,0.377848,0.34084,0.4157,0.275692,0.756934,0.268289
0.699457,0.427979,0.376054,0.445111,0.330228,0.709861,0.305144
0.709371,0.452596,0.419626,0.489605,0.372538,0.724482,0.379961
0.752704,0.340333,0.293349,0.362096,0.227619,0.701233,0.305087
0.682831,0.466591,0.425705,0.492917,0.383018,0.698427,0.33421
0.700939,0.368163,0.334237,0.392484,0.269275,0.697643,0.254986
0.701783,0.462006,0.420029,0.479482,0.376507,0.707088,0.257488
0.656839,0.437331,0.408399,0.454482,0.355969,0.71206,0.332919
0.769064,0.37143,0.328869,0.388025,0.265101,0.736492,0.29728
0.732151,0.411483,0.374854,0.433473,0.324018,0.719479,0.357376
0.64381,0.458715,0.408788,0.491621,0.388136,0.697311,0.407513
0.617032,0.657507,0.646907,0.665216,0.604069,0.695072,0.311749
0.668833,0.510475,0.479579,0.536146,0.44493,0.713274,0.355704
0.753463,0.421027,0.41735,0.450131,0.3615,0.720464,0.367685
0.728713,0.389924,0.358002,0.422017,0.302095,0.726739,0.369525
0.707351,0.485198,0.448976,0.524101,0.416612,0.695233,0.371277
0.674536,0.458544,0.433909,0.47358,0.381182,0.713568,0.313984
0.742061,0.41809,0.375888,0.451182,0.335655,0.702313,0.39413
0.658146,0.413886,0.389317,0.443251,0.318424,0.742048,0.263071
0.751526,0.390644,0.368413,0.418933,0.312737,0.703701,0.336212
0.657517,0.508646,0.46867,0.538983,0.431714,0.689649,0.374508
0.763545,0.391154,0.365737,0.414568,0.302647,0.719823,0.300211
0.709906,0.404814,0.379529,0.429263,0.32276,0.721599,0.345896
0.76307,0.270022,0.224477,0.284514,0.136397,0.692654,0.284269
0.717902,0.411111,0.388457,0.445081,0.325203,0.721097,0.411703
0.689714,0.397352,0.34643,0.412261,0.301584,0.697138,0.280212
0.632467,0.664427,0.651121,0.669113,0.607625,0.744542,0.347532
0.686042,0.515098,0.517254,0.550196,0.471088,0.710057,0.359793
0.741391,0.299459,0.272831,0.327397,0.199087,0.704866,0.301297
0.660876,0.431509,0.39535,0.4525,0.334759,0.752659,0.321784
0.732557,0.391314,0.359292,0.42256,0.295413,0.695212,0.245232
0.658454,0.541123,0.510283,0.557287,0.477025,0.705493,0.343428
0.700018,0.474484,0.441779,0.50304,0.396843,0.722996,0.397979
0.767426,0.350797,0.303389,0.365119,0.227168,0.695742,0.293509
0.677772,0.497483,0.466517,0.50799,0.416157,0.707056,0.292
0.74981,0.362259,0.32441,0.385391,0.266824,0.701195,0.320049
0.83482,0.261433,0.18788,0.290949,0.138729,0.73025,0.356279
0.665336,0.458186,0.42855,0.462432,0.35069,0.744778,0.292014
0.74711,0.379602,0.331429,0.405156,0.294858,0.706085,0.313588
0.747106,0.413615,0.375189,0.44226,0.312793,0.72923,0.287464
0.701355,0.413853,0.367834,0.421315,0.315639,0.702827,0.280751
0.670755,0.520264,0.497133,0.541231,0.444483,0.711965,0.242351
0.641929,0.507216,0.472625,0.523259,0.431894,0.718896,0.267305
0.684274,0.472048,0.440526,0.48888,0.387057,0.739925,0.295406
0.855077,0.360454,0.329319,0.394346,0.258845,0.715134,0.413278
0.742412,0.354242,0.300324,0.374551,0.261077,0.735868,0.307275
0.662536,0.547623,0.510428,0.565139,0.480316,0.692366,0.333784
0.727772,0.39221,0.353245,0.407693,0.301241,0.717106,0.27825
0.737987,0.391111,0.33381,0.41624,0.294643,0.720662,0.318296
0.741935,0.399446,0.360248,0.438412,0.293904,0.710687,0.409724
0.685483,0.490436,0.455578,0.514903,0.415597,0.705258,0.327289
0.640829,0.558354,0.528232,0.593564,0.491449,0.687631,0.405362
0.634922,0.500773,0.456703,0.523425,0.429686,0.715159,0.365399
0.675425,0.518728,0.493601,0.542195,0.446154,0.738394,0.250224
0.761276,0.362078,0.303389,0.388194,0.256248,0.733903,0.349591
0.695002,0.456051,0.410779,0.474852,0.370631,0.73181,0.331019
0.704886,0.465626,0.443294,0.489772,0.390467,0.747381,0.271139
0.805422,0.268437,0.223738,0.286595,0.161612,0.700804,0.292261
0.824136,0.338886,0.296905,0.368884,0.223035,0.73319,0.29537
0.713365,0.406889,0.38403,0.440085,0.325134,0.714897,0.401755
0.647281,0.570099,0.537784,0.593966,0.520515,0.693462,0.408485
0.74308,0.378453,0.33397,0.406133,0.274781,0.720491,0.288964
0.72639,0.411934,0.375589,0.441289,0.325575,0.732702,0.365547
0.755182,0.401492,0.361467,0.431603,0.319536,0.725227,0.323885
0.669537,0.45131,0.418669,0.47533,0.366916,0.713207,0.271354
0.862768,0.658123,0.676017,0.690125,0.629746,0.14106,0.772921
0.908664,0.302205,0.316265,0.335271,0.222009,0.137323,0.833961
0.845576,0.567477,0.579495,0.596407,0.521638,0.212081,0.740007
0.906901,0.359383,0.376154,0.398363,0.284934,0.227776,0.724097
0.849006,0.382548,0.389345,0.418651,0.319158,0.133778,0.932048
0.859305,0.504661,0.51554,0.539575,0.440074,0.208963,0.763151
0.879074,0.406608,0.436388,0.429514,0.355883,0.181058,0.770648
0.932636,0.292965,0.309641,0.330204,0.218309,0.149959,0.796455
0.858932,0.48142,0.49752,0.520948,0.403228,0.1348,0.977272
0.882568,0.562841,0.580839,0.59483,0.520654,0.223036,0.770027
0.86739,0.36921,0.381076,0.405063,0.280802,0.137426,0.99827
0.908167,0.295872,0.312201,0.327616,0.21525,0.195266,0.784583
0.951426,0.175631,0.207503,0.206444,0.085768,0.166353,0.773797
0.824502,0.590276,0.590454,0.618264,0.531029,0.132866,0.780408
0.869778,0.377729,0.39352,0.407829,0.312944,0.223934,0.743865
0.850729,0.45066,0.460518,0.479482,0.380885,0.187549,0.723307
0.943098,0.169656,0.191424,0.187213,0.059814,0.209366,0.80819
0.812457,0.403213,0.413184,0.434123,0.342823,0.1514,0.908683
0.903062,0.304028,0.328017,0.334158,0.212031,0.175485,0.805959
0.694401,0.468597,0.470099,0.464725,0.392408,0.154794,0.768473
0.901309,0.377763,0.398103,0.415991,0.296315,0.21935,0.719566
0.899907,0.396108,0.408811,0.434733,0.314213,0.225105,0.805348
0.854667,0.416667,0.421011,0.455753,0.343873,0.138194,0.798755
0.852446,0.416809,0.42508,0.449414,0.33532,0.166547,0.752561
0.854833,0.435583,0.446502,0.468422,0.365335,0.154904,0.874062
0.880762,0.426441,0.435479,0.462357,0.344698,0.210605,0.788662
0.84142,0.43351,0.438995,0.466102,0.361856,0.176033,0.741026
0.831845,0.562041,0.578919,0.597334,0.50779,0.133047,0.951232
0.843292,0.505682,0.50842,0.507944,0.438559,0.132887,0.914938
0.866258,0.374162,0.38963,0.406549,0.294192,0.181571,0.836483
0.862077,0.3225,0.33365,0.354109,0.240515,0.137762,0.890579
0.900066,0.30345,0.320834,0.333443,0.206124,0.178387,0.753095
0.789255,0.458392,0.436036,0.448604,0.357321,0.222058,0.787235
0.833075,0.454261,0.455186,0.48942,0.384558,0.186984,0.747604
0.838105,0.512146,0.524702,0.53746,0.460413,0.132173,0.894482
0.945355,0.295197,0.314156,0.335873,0.190488,0.206785,0.720628
0.800701,0.378033,0.364463,0.404735,0.280984,0.14238,0.735613
0.820948,0.44051,0.442015,0.474525,0.357884,0.131969,0.796617
0.867257,0.359258,0.37333,0.390748,0.292685,0.2012,0.740852
0.801308,0.458082,0.460607,0.490527,0.401052,0.147383,0.937342
0.940786,0.282518,0.305105,0.311243,0.177897,0.229908,0.785855
0.831035,0.550892,0.557322,0.579884,0.496944,0.168986,0.726757
0.907531,0.351456,0.378569,0.378581,0.283258,0.153132,0.827566
0.879066,0.389806,0.393166,0.422907,0.301977,0.131594,0.815119
0.814525,0.582258,0.582478,0.612407,0.530021,0.583457,0.626936
0.834012,0.421764,0.399537,0.449902,0.331621,0.616216,0.509231
0.821517,0.450667,0.436304,0.482436,0.382341,0.614514,0.580331
0.803918,0.494525,0.500115,0.519691,0.453561,0.62552,0.7256
0.847733,0.350888,0.348127,0.386946,0.265587,0.591301,0.625605
0.839763,0.526576,0.532839,0.558314,0.48179,0.612873,0.686929
0.846989,0.357624,0.336493,0.390912,0.271707,0.592769,0.592314
0.80263,0.461688,0.468379,0.492469,0.402465,0.605905,0.714412
0.820659,0.441337,0.44303,0.476472,0.381651,0.600196,0.626549
0.749752,0.66495,0.66034,0.658858,0.621399,0.636414,0.633449
0.813735,0.520701,0.52139,0.556605,0.469264,0.617306,0.608443
0.854993,0.45377,0.452966,0.493363,0.390492,0.643546,0.599423
0.832943,0.444202,0.42886,0.483631,0.363905,0.631255,0.575038
0.810409,0.506808,0.492818,0.53936,0.447979,0.614729,0.568816
0.754829,0.560183,0.546022,0.574118,0.499865,0.635983,0.606979
0.790511,0.9675,0.961484,0.972574,0.965058,0.646058,0.707562
0.821946,0.473344,0.478556,0.513116,0.415705,0.644126,0.58548
0.847406,0.411599,0.40462,0.450559,0.342257,0.635646,0.596909
0.766198,0.591479,0.581584,0.585223,0.541604,0.626296,0.707396
0.787637,0.457999,0.463943,0.486992,0.408985,0.623901,0.634682
0.800132,0.465378,0.471236,0.498094,0.415788,0.635944,0.617668
0.81402,0.778836,0.799256,0.809867,0.787803,0.638362,0.705607
0.840102,0.475348,0.477269,0.510692,0.413279,0.644345,0.613994
0.82878,0.386035,0.383788,0.428759,0.312277,0.638861,0.560776
0.831525,0.502233,0.50053,0.536146,0.452881,0.629488,0.588085
0.829218,0.477514,0.463796,0.510971,0.407313,0.621903,0.585414
0.831722,0.443904,0.455699,0.474284,0.392534,0.635914,0.652599
0.819525,0.538239,0.524374,0.580187,0.477022,0.62357,0.542868
0.808914,0.537087,0.537912,0.574805,0.484933,0.600788,0.647743
0.823777,0.38036,0.35698,0.416818,0.296361,0.635828,0.532999
0.803462,0.450735,0.444371,0.483394,0.374442,0.597736,0.600221
0.817357,0.502233,0.507353,0.528947,0.466761,0.632329,0.681877
0.894156,0.401141,0.380227,0.441948,0.31625,0.630327,0.546631
0.813041,0.483612,0.49208,0.518348,0.421585,0.583912,0.644484
0.89402,0.350842,0.321818,0.387572,0.251886,0.635181,0.523029
0.836163,0.395069,0.396303,0.430935,0.330551,0.588194,0.661687
0.805991,0.559855,0.567135,0.595279,0.520786,0.602156,0.684648
0.830765,0.511816,0.514618,0.543774,0.460266,0.642994,0.658818
0.740439,0.577022,0.557237,0.572167,0.506071,0.61548,0.534242
0.855963,0.414494,0.403315,0.454018,0.347483,0.637242,0.585602
0.816871,0.521498,0.513372,0.558819,0.468978,0.623569,0.555882
0.814792,0.468406,0.459583,0.496801,0.40781,0.598227,0.589094
0.778995,0.47841,0.482807,0.512815,0.42327,0.600846,0.727228
0.844966,0.405213,0.393221,0.437169,0.313067,0.62444,0.520409
0.775647,0.699117,0.705006,0.722383,0.684182,0.632243,0.709144
0.792695,0.610645,0.604415,0.63192,0.567108,0.642304,0.675502
0.79559,0.515728,0.533019,0.544731,0.490114,0.632272,0.694479
0.796294,0.569701,0.576022,0.598037,0.524763,0.600781,0.666775
0.771786,0.741746,0.753354,0.76653,0.745515,0.643825,0.730131
0.800415,0.622575,0.619976,0.65429,0.586041,0.624251,0.684069
0.806943,0.458578,0.460505,0.49474,0.392039,0.644635,0.573542
0.80401,0.520046,0.526497,0.542174,0.472681,0.616923,0.700894
0.783562,0.533552,0.532162,0.554427,0.489166,0.630046,0.664976
0.808587,0.512289,0.515087,0.531231,0.458562,0.615811,0.632871
0.743741,0.532048,0.520676,0.534936,0.460372,0.592589,0.646746
0.812279,0.641993,0.656604,0.677886,0.625072,0.631897,0.725531
0.777673,0.631603,0.629952,0.644399,0.594242,0.624949,0.64839
0.79515,0.634875,0.639764,0.668864,0.604892,0.622901,0.621627
0.820168,0.548693,0.545785,0.587754,0.491542,0.605948,0.596221
0.786702,0.692761,0.689307,0.726507,0.658474,0.606176,0.578278
0.805523,0.536717,0.52781,0.575357,0.481025,0.623642,0.570572
0.83347,0.436921,0.446263,0.469074,0.384923,0.616172,0.671007
0.788345,0.461966,0.460912,0.498515,0.409598,0.606083,0.637551
0.834972,0.443701,0.432082,0.482737,0.37225,0.627346,0.510284
0.84052,0.417614,0.427723,0.448575,0.365602,0.608093,0.628952
0.848,0.460688,0.469468,0.494617,0.40838,0.591458,0.678301
0.852946,0.466516,0.463006,0.499185,0.420696,0.601409,0.554871
0.841719,0.509226,0.503972,0.547652,0.451512,0.613773,0.594985
0.81696,0.525011,0.528746,0.547337,0.476031,0.601057,0.615494
0.798198,0.439241,0.436839,0.468632,0.379956,0.628986,0.612281
0.798618,0.539597,0.544974,0.565978,0.49767,0.616569,0.713632
0.796474,0.673706,0.677287,0.700796,0.651047,0.608811,0.66085
0.847322,0.47411,0.464979,0.515071,0.422097,0.615712,0.54679
0.84098,0.448497,0.461254,0.481469,0.40499,0.629407,0.627838
0.843946,0.463824,0.465763,0.499618,0.392456,0.588915,0.611524
0.884454,0.33221,0.311585,0.355972,0.23431,0.629755,0.518381
0.837382,0.391561,0.369419,0.428107,0.29392,0.619901,0.510643
0.898029,0.357962,0.364349,0.390089,0.306798,0.617233,0.678267
0.801405,0.521109,0.508679,0.54854,0.46213,0.607712,0.545275
0.822725,0.457139,0.453726,0.49423,0.396204,0.638375,0.573281
0.807916,0.656872,0.661639,0.685756,0.632003,0.594568,0.689468
0.778202,0.695661,0.685162,0.718732,0.654109,0.605767,0.563052
0.817065,0.50273,0.486636,0.540957,0.437092,0.630328,0.53282
0.840037,0.66316,0.673636,0.693697,0.636602,0.610596,0.617332
0.868803,0.390233,0.392509,0.423902,0.318232,0.593797,0.634179
0.844275,0.362839,0.362167,0.392107,0.289386,0.596109,0.612683
0.826715,0.48232,0.48145,0.520116,0.424204,0.625586,0.602008
0.829122,0.37659,0.388371,0.407465,0.316462,0.608178,0.673426
0.792263,0.548338,0.55425,0.578817,0.504741,0.610457,0.726621
0.813576,0.633728,0.639166,0.668274,0.609527,0.613154,0.649146
0.816548,0.462303,0.448203,0.495351,0.3913,0.617695,0.520808
0.797399,0.606397,0.60485,0.639546,0.561533,0.644499,0.635223
0.800478,0.433746,0.433356,0.467269,0.380212,0.642698,0.56192
0.79446,0.475023,0.477385,0.501589,0.419499,0.593699,0.663509
0.850606,0.445124,0.42844,0.481934,0.38121,0.61485,0.557995
0.8635,0.460143,0.442766,0.502511,0.391545,0.6324,0.561402
0.841411,0.461728,0.454888,0.49549,0.399433,0.63673,0.546889
0.789431,0.571186,0.568664,0.600998,0.535942,0.606122,0.701351
0.78279,0.710615,0.715703,0.740027,0.693401,0.64019,0.688215
0.821145,0.562762,0.557582,0.600466,0.504931,0.623462,0.531831
0.803986,0.692208,0.695049,0.720283,0.667867,0.619381,0.725848
0.840355,0.508752,0.518222,0.542672,0.47098,0.618469,0.660671
0.813125,0.494686,0.49857,0.531734,0.441707,0.693997,0.658962
0.796006,0.705551,0.713985,0.737448,0.681211,0.691731,0.673543
0.807873,0.56904,0.576376,0.60326,0.537741,0.677,0.594015
0.853632,0.404124,0.41708,0.433952,0.345412,0.652106,0.653069
0.776871,0.442338,0.445163,0.480879,0.374994,0.687167,0.647492
0.818412,0.51838,0.53499,0.549574,0.482753,0.666924,0.629685
0.808312,0.422711,0.431004,0.461302,0.360851,0.671166,0.593616
0.819939,0.464044,0.473179,0.498649,0.409876,0.665231,0.652151
0.822634,0.529906,0.539944,0.565107,0.481143,0.669082,0.659611
0.753189,0.597546,0.596567,0.624932,0.549139,0.68021,0.563332
0.83605,0.486936,0.491571,0.528052,0.421132,0.655512,0.602047
0.818936,0.506796,0.511401,0.536523,0.455002,0.666799,0.640163
0.862264,0.399869,0.379338,0.443282,0.312589,0.667145,0.555223
0.802291,0.49435,0.488754,0.530476,0.421328,0.656202,0.572816
0.789094,0.510548,0.508353,0.545699,0.45745,0.693269,0.591689
0.814271,0.47772,0.475962,0.510471,0.413846,0.683997,0.5982
0.811677,0.508776,0.515581,0.549102,0.458298,0.692869,0.686372
0.784897,0.635576,0.628602,0.658142,0.58723,0.685831,0.637044
0.810765,0.511108,0.501713,0.544427,0.462439,0.659637,0.558554
0.758845,0.636504,0.637777,0.669923,0.600595,0.677694,0.694844
0.781968,0.493656,0.485874,0.524354,0.431248,0.689751,0.612513
0.801722,0.565623,0.5645,0.595738,0.517361,0.676914,0.556666
0.82199,0.461449,0.464017,0.496698,0.399693,0.653224,0.632705
0.804678,0.457431,0.443834,0.48873,0.390792,0.69188,0.603165
0.822684,0.463565,0.473432,0.504137,0.404309,0.670584,0.671546
0.823989,0.512925,0.511315,0.550833,0.459534,0.647289,0.556231
0.773835,0.590909,0.586839,0.618931,0.542342,0.681306,0.649272
0.827533,0.50523,0.502454,0.549823,0.437426,0.658142,0.586921
0.826015,0.588114,0.611508,0.622938,0.576553,0.674281,0.630544
0.813962,0.531693,0.546462,0.566649,0.495606,0.679246,0.620073
0.818345,0.490282,0.489565,0.530937,0.427083,0.673159,0.551612
0.803959,0.573875,0.591013,0.612358,0.544227,0.666209,0.61777
0.790132,0.55243,0.550017,0.587792,0.497627,0.685853,0.624623
0.806795,0.595029,0.601062,0.63013,0.56204,0.673149,0.647832
0.825349,0.516854,0.526345,0.550491,0.46391,0.684145,0.662469
0.819518,0.518535,0.513994,0.557947,0.458653,0.674444,0.581462
0.76416,0.485615,0.482778,0.512108,0.435381,0.655413,0.670759
0.790726,0.477514,0.475004,0.517533,0.409953,0.692703,0.645836
0.809808,0.503574,0.499584,0.531101,0.437964,0.685138,0.576322
0.823592,0.473907,0.466541,0.508005,0.406315,0.681769,0.585207
0.791246,0.583815,0.591877,0.614293,0.548936,0.673505,0.606008
0.807642,0.536806,0.531393,0.565705,0.470572,0.65014,0.572336
0.776962,0.562434,0.567743,0.599143,0.515019,0.677665,0.67998
0.697061,0.476957,0.460378,0.51373,0.414313,0.685337,0.696768
0.794803,0.755805,0.750374,0.779781,0.736188,0.650852,0.689752
0.767997,0.616905,0.61645,0.647327,0.57872,0.662045,0.69285
0.793492,0.533227,0.527291,0.575783,0.474131,0.666634,0.578638
0.824154,0.639262,0.639288,0.674762,0.601176,0.680137,0.634407
0.791702,0.794014,0.793512,0.811975,0.772349,0.672765,0.618338
0.807562,0.524525,0.530369,0.561192,0.472265,0.670565,0.683666
0.884384,0.409072,0.403922,0.445352,0.328377,0.661041,0.573172
0.764037,0.524525,0.530877,0.550567,0.466672,0.67435,0.659949
0.730898,0.618964,0.605841,0.613424,0.555645,0.665961,0.592148
0.797551,0.518795,0.528935,0.5507,0.466521,0.659433,0.629256
0.782397,0.546851,0.549459,0.581995,0.504061,0.667303,0.605683
0.792658,0.434817,0.439092,0.4676,0.3784,0.650438,0.667643
0.777657,0.514012,0.514084,0.550339,0.455631,0.685493,0.6864
0.842675,0.34276,0.332952,0.376364,0.269085,0.693432,0.583412
0.829506,0.459866,0.448452,0.499534,0.378417,0.666454,0.565765
0.785185,0.443669,0.438995,0.485298,0.370376,0.660388,0.598515
0.820404,0.448359,0.457603,0.487771,0.380079,0.65388,0.618045
0.853916,0.462019,0.4453,0.501149,0.392186,0.663834,0.546638
0.861262,0.432212,0.426289,0.474852,0.366723,0.65342,0.559967
0.792086,0.623002,0.632157,0.654125,0.602687,0.656293,0.691131
0.817021,0.488779,0.490096,0.522577,0.437362,0.642329,0.544217
