@relation pollen-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0

@attribute RIDGE numeric
@attribute NUB numeric
@attribute CRACK numeric
@attribute WEIGHT numeric
@attribute DENSITY numeric
@attribute OBSERVATION_NUMBER numeric

@data
0.664712,0.478075,0.593498,0.370404,0.366016,0.119054
0.495765,0.429885,0.490455,0.481038,0.599068,0.119314
0.644112,0.362822,0.557782,0.440611,0.372996,0.119574
0.622204,0.433614,0.547252,0.433347,0.36131,0.119834
0.755843,0.488848,0.544829,0.378074,0.237554,0.120094
0.539428,0.218838,0.468003,0.444298,0.43291,0.120354
0.524662,0.383002,0.673474,0.579882,0.362903,0.120613
0.447471,0.616603,0.291077,0.50249,0.653376,0.120873
0.337137,0.581101,0.441698,0.680986,0.576738,0.121133
0.564661,0.437225,0.479184,0.515129,0.346074,0.121393
0.660523,0.328877,0.468954,0.317834,0.405428,0.121653
0.44415,0.353283,0.668077,0.606389,0.523159,0.121913
0.72664,0.566653,0.465197,0.258882,0.55168,0.122173
0.642038,0.429029,0.442896,0.383934,0.421053,0.122433
0.503181,0.20658,0.452915,0.43588,0.591328,0.122693
0.394572,0.508416,0.62805,0.687923,0.415561,0.122953
0.493192,0.333982,0.311326,0.538234,0.486528,0.123213
0.827384,0.462261,0.53749,0.267775,0.239392,0.123473
0.482772,0.575678,0.792723,0.422738,0.64568,0.123733
0.726,0.517206,0.562546,0.230014,0.47437,0.123993
0.42772,0.401467,0.466075,0.565705,0.545503,0.124253
0.226035,0.341242,0.647805,0.743475,0.655598,0.124513
0.569056,0.352183,0.50173,0.409714,0.575747,0.124773
0.689258,0.696634,0.43962,0.397155,0.415687,0.125032
0.564791,0.6508,0.465648,0.327988,0.740483,0.125292
0.327768,0.698798,0.64611,0.618347,0.680216,0.125552
0.535221,0.212122,0.410132,0.423579,0.495717,0.125812
0.443439,0.653213,0.526141,0.575598,0.521867,0.126072
0.935635,0.638572,0.736608,0.161187,0.189489,0.126332
0.42079,0.262239,0.611005,0.658524,0.284554,0.126592
0.757295,0.398609,0.257546,0.163835,0.469917,0.126852
0.411027,0.395465,0.544592,0.615221,0.512569,0.127112
0.42671,0.484931,0.744345,0.651031,0.589704,0.127372
0.457504,0.596452,0.553345,0.584699,0.761403,0.127632
0.580275,0.688769,0.692636,0.41468,0.484253,0.127892
0.647428,0.614107,0.609176,0.398064,0.415185,0.128152
0.452284,0.479124,0.741813,0.555971,0.486502,0.128412
0.658898,0.481653,0.588057,0.306618,0.459588,0.128672
0.572748,0.602916,0.55048,0.38529,0.467494,0.128932
0.509354,0.551694,0.787335,0.499884,0.487117,0.129192
0.528788,0.64527,0.645671,0.472393,0.581135,0.129452
0.815285,0.578861,0.378675,0.159201,0.482066,0.129711
0.524266,0.541121,0.708322,0.514419,0.528712,0.129971
0.820414,0.369927,0.473969,0.287982,0.327511,0.130231
0.544908,0.724683,0.551755,0.380983,0.610559,0.130491
0.364294,0.386173,0.430644,0.56366,0.512311,0.130751
0.46161,0.581259,0.492971,0.496701,0.762372,0.131011
0.346646,0.426699,0.580926,0.724465,0.57649,0.131271
0.532406,0.416733,0.428059,0.469245,0.518576,0.131531
0.456938,0.684635,0.439672,0.648824,0.507452,0.131791
0.407829,0.366824,0.610486,0.647083,0.490378,0.132051
0.705018,0.431439,0.593438,0.280282,0.408585,0.132311
0.696839,0.500181,0.347883,0.260656,0.513769,0.132571
0.613218,0.61433,0.64769,0.321636,0.482084,0.132831
0.407167,0.675952,0.653643,0.504419,0.683953,0.133091
0.695723,0.635318,0.405806,0.347112,0.431098,0.133351
0.320753,0.412843,0.58544,0.706822,0.485122,0.133611
0.646903,0.41566,0.451416,0.313929,0.641904,0.133871
0.690856,0.455337,0.542844,0.371175,0.529197,0.13413
0.490655,0.41692,0.546789,0.595064,0.418534,0.13439
0.601703,0.426756,0.470409,0.395656,0.476849,0.13465
0.4442,0.598325,0.587209,0.607913,0.450311,0.13491
0.588266,0.434847,0.652459,0.511309,0.381815,0.13517
0.728197,0.570044,0.540416,0.349417,0.425056,0.13543
0.512109,0.628225,0.719001,0.543589,0.601229,0.13569
0.530835,0.339524,0.459667,0.394274,0.600125,0.13595
0.496349,0.622228,0.667391,0.483701,0.501388,0.13621
0.467491,0.467601,0.546448,0.489559,0.705873,0.13647
0.702791,0.588896,0.244777,0.247612,0.631946,0.13673
0.349877,0.366836,0.601555,0.681358,0.661479,0.13699
0.67255,0.687265,0.500975,0.379988,0.498411,0.13725
0.590555,0.615613,0.749632,0.433287,0.444932,0.13751
0.636719,0.355452,0.376867,0.344149,0.489911,0.13777
0.429049,0.419083,0.487293,0.553736,0.552653,0.13803
0.621857,0.438232,0.411142,0.322518,0.50516,0.13829
0.532764,0.665352,0.82374,0.535153,0.626118,0.13855
0.420928,0.607474,0.23393,0.549038,0.559149,0.138809
0.532952,0.379368,0.167953,0.426215,0.514922,0.139069
0.515371,0.501857,0.50296,0.499881,0.509032,0.139329
0.534868,0.511304,0.499582,0.509237,0.493316,0.139589
0.649718,0.584198,0.320001,0.375476,0.537452,0.139849
0.550146,0.359065,0.483739,0.404886,0.462818,0.140109
0.415992,0.522896,0.546095,0.616122,0.538465,0.140369
0.509605,0.487142,0.506783,0.494443,0.556421,0.140629
0.30931,0.529042,0.623029,0.656535,0.731669,0.140889
0.281832,0.221533,0.581431,0.806889,0.454947,0.141149
0.628615,0.535959,0.512799,0.398806,0.388319,0.141409
0.445914,0.585877,0.641992,0.519541,0.615531,0.141669
0.42356,0.602803,0.585197,0.649298,0.535322,0.141929
0.586364,0.705615,0.329438,0.36122,0.524591,0.142189
0.637207,0.273141,0.573893,0.457055,0.279581,0.142449
0.504096,0.723881,0.567151,0.547093,0.644658,0.142709
0.740547,0.579544,0.424626,0.300034,0.440052,0.142969
0.57926,0.396454,0.451049,0.471683,0.364457,0.143228
0.771271,0.634849,0.421775,0.270601,0.513682,0.143488
0.416892,0.451426,0.613144,0.630226,0.471239,0.143748
0.490084,0.523651,0.344248,0.408587,0.683014,0.144008
0.490997,0.393468,0.445,0.456647,0.436791,0.144268
0.80757,0.377166,0.446939,0.240594,0.423576,0.144528
0.393849,0.715938,0.417548,0.628462,0.693151,0.144788
0.561448,0.39931,0.598228,0.413974,0.490989,0.145048
0.539974,0.260762,0.600699,0.502931,0.40012,0.145308
0.721802,0.443165,0.511463,0.290043,0.384534,0.145568
0.210333,0.386244,0.310194,0.703036,0.865383,0.145828
0.497164,0.461904,0.285609,0.507954,0.590586,0.146088
0.510536,0.49181,0.595126,0.421795,0.588451,0.146348
0.602627,0.32633,0.555951,0.523556,0.32893,0.146608
0.412886,0.477832,0.448373,0.712901,0.47736,0.146868
0.497911,0.909565,0.422334,0.542206,0.589761,0.147128
0.822958,0.792585,0.669549,0.113329,0.529655,0.147388
0.678959,0.493626,0.410463,0.4426,0.298777,0.147648
0.492456,0.748061,0.575026,0.554688,0.561485,0.147907
0.654432,0.494262,0.306385,0.380111,0.387411,0.148167
0.900328,0.556787,0.284438,0.168045,0.273221,0.148427
0.511138,0.447715,0.202665,0.490554,0.584321,0.148687
0.412712,0.656018,0.593153,0.489625,0.825756,0.148947
0.452694,0.273061,0.589766,0.540246,0.479621,0.149207
0.434775,0.427852,0.506543,0.601283,0.526255,0.149467
0.657052,0.674778,0.563508,0.408872,0.55756,0.149727
0.570159,0.457714,0.340111,0.458918,0.596453,0.149987
0.508502,0.70905,0.344748,0.385073,0.724374,0.150247
0.403851,0.384826,0.414864,0.464555,0.780415,0.150507
0.183207,0.659088,0.328065,0.674388,0.983677,0.150767
0.821785,0.307523,0.769604,0.249588,0.276626,0.151027
0.695072,0.317044,0.401126,0.268448,0.562694,0.151287
0.256323,0,0.471735,0.822472,0.480674,0.151547
0.257775,0.481478,0.299376,0.763748,0.592498,0.151807
0.485765,0.628397,0.399718,0.510626,0.650251,0.152067
0.693094,0.423933,0.53606,0.356197,0.393624,0.152326
0.63865,0.707478,0.489788,0.32782,0.579659,0.152586
0.29374,0.716078,0.695883,0.744765,0.655873,0.152846
0.463741,0.302005,0.660659,0.5777,0.376786,0.153106
0.526508,0.529321,0.665904,0.561591,0.542826,0.153366
0.108061,0.416765,0.360481,0.783954,0.906428,0.153626
0.206852,0.536551,0.530643,0.599917,0.850954,0.153886
0.523552,0.389284,0.618053,0.608039,0.435472,0.154146
0.416502,0.440265,0.635637,0.650988,0.455078,0.154406
0.770323,0.579835,0.524108,0.313687,0.404341,0.154666
0.651832,0.357303,0.462814,0.388969,0.576075,0.154926
0.161788,0.332401,0.569614,0.749643,0.622856,0.155186
0.414701,0.3759,0.539756,0.639196,0.447146,0.155446
0.821367,0.648468,0.307875,0.212923,0.366387,0.155706
0.283387,0.582156,0.616289,0.625087,0.72041,0.155966
0.438713,0.365139,0.68487,0.554317,0.422856,0.156226
0.3852,0.423579,0.519481,0.501545,0.674737,0.156486
0.337116,0.28142,0.516893,0.667077,0.580213,0.156746
0.447435,0.3587,0.496658,0.579714,0.612864,0.157005
0.79823,0.601103,0.523374,0.265199,0.300139,0.157265
0.837766,0.617212,0.379765,0.229679,0.355429,0.157525
0.400186,0.415392,0.389648,0.613738,0.526137,0.157785
0.711596,0.397108,0.433845,0.400581,0.334142,0.158045
0.670015,0.34178,0.502057,0.397182,0.397876,0.158305
0.425274,0.719843,0.590712,0.602526,0.575935,0.158565
0.685611,0.475252,0.483924,0.3498,0.40851,0.158825
0.427999,0.763828,0.613183,0.582426,0.605874,0.159085
0.857218,0.315154,0.28276,0.182731,0.246577,0.159345
0.613334,0.544827,0.638621,0.432406,0.449054,0.159605
0.7483,0.669988,0.294255,0.304281,0.463608,0.159865
0.342717,0.538658,0.649928,0.536721,0.660156,0.160125
0.531726,0.426509,0.369187,0.431699,0.593838,0.160385
0.503944,0.483181,0.398198,0.553097,0.52188,0.160645
0.480939,0.470765,0.512339,0.48013,0.588447,0.160905
0.445587,0.498728,0.445959,0.512097,0.604966,0.161165
0.505349,0.479003,0.356532,0.36414,0.777949,0.161424
0.350021,0.474266,0.709652,0.622698,0.520374,0.161684
0.662091,0.491026,0.441922,0.406585,0.420393,0.161944
0.671098,0.46065,0.519637,0.475825,0.230665,0.162204
0.535418,0.392966,0.374876,0.540013,0.35026,0.162464
0.362983,0.44863,0.723393,0.530324,0.808014,0.162724
0.63036,0.576659,0.394526,0.317754,0.605342,0.162984
0.536132,0.568831,0.568774,0.443492,0.553042,0.163244
0.603983,0.612508,0.541781,0.361605,0.550951,0.163504
0.449055,0.31382,0.748262,0.598739,0.455017,0.163764
0.649165,0.396998,0.617486,0.349546,0.464525,0.164024
0.44332,0.687633,0.552659,0.578749,0.633133,0.164284
0.362276,0.646714,0.662864,0.698749,0.584033,0.164544
0.653177,0.519957,0.290137,0.252164,0.750153,0.164804
0.491371,0.48201,0.443884,0.50931,0.550086,0.165064
0.546521,0.738968,0.606728,0.467774,0.547258,0.165324
0.572113,0.452499,0.312288,0.439574,0.542036,0.165584
0.514904,0.39917,0.484509,0.540971,0.438716,0.165844
0.264542,0.517836,0.681854,0.738466,0.604233,0.166103
0.646551,0.610024,0.571485,0.299947,0.570854,0.166363
0.680207,0.450588,0.26992,0.316205,0.412112,0.166623
0.349233,0.558523,0.557043,0.694872,0.493556,0.166883
0.532196,0.393976,0.425459,0.489589,0.523801,0.167143
0.646947,0.563786,0.588186,0.269531,0.644558,0.167403
0.255036,0.550927,0.512192,0.803595,0.502628,0.167663
0.231313,0.332779,0.540417,0.788008,0.663312,0.167923
0.855931,0.417178,0.672687,0.284397,0.197347,0.168183
0.368161,0.490972,0.532707,0.663851,0.51297,0.168443
0.479256,0.591433,0.301563,0.431035,0.633906,0.168703
0.407986,0.125117,0.219926,0.476706,0.525709,0.168963
0.460295,0.685678,0.361468,0.551449,0.664661,0.169223
0.414797,0.343007,0.520693,0.66362,0.486257,0.169483
0.328332,0.209516,0.444874,0.620914,0.59723,0.169743
0.542695,0.496577,0.556991,0.348508,0.626834,0.170003
0.579891,0.539638,0.609383,0.482978,0.352369,0.170263
0.121283,0.432238,0.375556,0.796612,0.888263,0.170522
0.482454,0.454716,0.416069,0.518867,0.631815,0.170782
0.36141,0.593445,0.186056,0.524305,0.763215,0.171042
0.614442,0.454228,0.757653,0.445083,0.36227,0.171302
0.662403,0.446894,0.249362,0.345649,0.53895,0.171562
0.461167,0.429231,0.547683,0.644499,0.419848,0.171822
0.538405,0.295158,0.424415,0.417989,0.461251,0.172082
0.507258,0.605358,0.558392,0.462646,0.599723,0.172342
0.549535,0.636085,0.544825,0.459807,0.463172,0.172602
0.822249,0.119901,0.55744,0.25376,0.150176,0.172862
0.42426,0.331866,0.337232,0.515095,0.593969,0.173122
0.626153,0.414382,0.489692,0.37725,0.456894,0.173382
0.249319,0.72805,0.767103,0.680045,0.875275,0.173642
0.597756,0.353443,0.431174,0.476782,0.393942,0.173902
0.459149,0.471208,0.44922,0.522947,0.671319,0.174162
0.29065,0.789259,0.479772,0.726083,0.720794,0.174422
0.696177,0.541362,0.329536,0.274597,0.520627,0.174682
0.32069,0.439326,0.225908,0.633601,0.742657,0.174942
0.514125,0.534958,0.287774,0.349456,0.768536,0.175201
0.590009,0.202997,0.465774,0.471009,0.432731,0.175461
0.57906,0.548277,0.627734,0.529859,0.374886,0.175721
0.262304,0.254842,0.487763,0.736095,0.667093,0.175981
0.273834,0.459342,0.575322,0.664547,0.781751,0.176241
0.481852,0.446793,0.778911,0.551493,0.499529,0.176501
0.421313,0.306438,0.645035,0.591976,0.48428,0.176761
0.633524,0.477139,0.751435,0.477645,0.190916,0.177021
0.57335,0.704081,0.404676,0.470974,0.52766,0.177281
0.638914,0.406656,0.698742,0.450687,0.307176,0.177541
0.396744,0.275135,0.441276,0.519855,0.607359,0.177801
0.73035,0.369927,0.315214,0.233144,0.445426,0.178061
0.407791,0.321255,0.62988,0.526348,0.633928,0.178321
0.289979,0.306049,0.598546,0.664146,0.615858,0.178581
0.338164,0.757689,0.306384,0.529543,0.876864,0.178841
0.310227,0.426803,0.570872,0.830727,0.428928,0.179101
0.391293,0.597965,0.599884,0.566468,0.479949,0.179361
0.565579,0.71677,0.407991,0.389301,0.578493,0.17962
0.579562,0.550473,0.715567,0.510825,0.43924,0.17988
0.303917,0.726071,0.47238,0.671891,0.637027,0.18014
0.495589,0.479377,0.691739,0.588184,0.427501,0.1804
0.646048,0.62613,0.600012,0.404185,0.572678,0.18066
0.341802,0.398719,0.659036,0.735548,0.515266,0.18092
0.55504,0.646367,0.539154,0.347739,0.799213,0.18118
0.682563,0.339563,0.585933,0.369308,0.363715,0.18144
0.472024,0.294002,0.322644,0.479475,0.686441,0.1817
0.710892,0.62996,0.452738,0.320533,0.443191,0.18196
0.455063,0.619711,0.387045,0.564356,0.5491,0.18222
0.391005,0.345239,0.436847,0.548027,0.65032,0.18248
0.733227,0.564285,0.2273,0.23848,0.510814,0.18274
0.655911,0.386449,0.407623,0.299134,0.541709,0.183
0.399027,0.435656,0.829677,0.659997,0.585723,0.18326
0.406581,0.553605,0.315786,0.490404,0.659532,0.18352
0.482877,0.503893,0.686534,0.615444,0.36819,0.18378
0.503897,0.524905,0.47283,0.510796,0.537802,0.18404
0.702501,0.445025,0.530131,0.381144,0.17575,0.184299
0.426198,0.586492,0.600922,0.642823,0.562865,0.184559
0.377461,0.015524,0.446788,0.587147,0.582287,0.184819
0.38766,0.358346,0.427897,0.577723,0.543298,0.185079
0.516727,0.71176,0.55366,0.479427,0.631382,0.185339
0.594495,0.353408,0.609543,0.523022,0.309887,0.185599
0.40192,0.349128,0.526445,0.611389,0.570692,0.185859
0.210555,0.169973,0.365346,0.796321,0.537016,0.186119
0.769557,0.57862,0.78438,0.319456,0.255658,0.186379
0.612627,0.564838,0.439371,0.257738,0.650045,0.186639
0.535091,0.61613,0.686061,0.445673,0.557373,0.186899
0.6931,0.530507,0.483331,0.381543,0.325887,0.187159
0.472143,0.642242,0.615561,0.549222,0.644811,0.187419
0.433455,0.243416,0.507348,0.594887,0.465996,0.187679
0.497258,0.454731,0.364044,0.371949,0.74611,0.187939
0.504626,0.480227,0.56095,0.591227,0.413116,0.188199
0.692391,0.439783,0.310845,0.387157,0.476902,0.188459
0.466437,0.257089,0.556657,0.525844,0.59242,0.188718
0.472823,0.273103,0.183714,0.52302,0.533148,0.188978
0.772178,0.625247,0.524981,0.366425,0.32817,0.189238
0.523447,0.611224,0.376465,0.461594,0.581628,0.189498
0.166727,0.42894,0.540184,0.723665,0.75416,0.189758
0.633998,0.269789,0.648085,0.419484,0.380138,0.190018
0.251637,0.40279,0.527137,0.766653,0.560974,0.190278
0.438321,0.462017,0.415736,0.545419,0.629139,0.190538
0.535076,0.640536,0.539701,0.456857,0.513446,0.190798
0.647695,0.357621,0.461672,0.372124,0.364387,0.191058
0.573883,0.640872,0.666559,0.516614,0.564183,0.191318
0.59181,0.575901,0.687268,0.4272,0.495311,0.191578
0.373603,0.293081,0.448622,0.630206,0.567104,0.191838
0.389837,0.651198,0.61239,0.6482,0.594432,0.192098
0.616232,0.387219,0.828428,0.450573,0.288029,0.192358
0.545405,0.720624,0.447117,0.438274,0.584151,0.192618
0.485801,0.368551,0.486982,0.469567,0.532135,0.192878
0.440693,0.735506,0.159969,0.420489,0.818959,0.193138
0.493132,0.305776,0.552972,0.569464,0.359821,0.193397
0.75939,0.578183,0.489919,0.26725,0.477434,0.193657
0.720603,0.291239,0.470512,0.26361,0.426649,0.193917
0.557094,0.472887,0.455585,0.506647,0.498743,0.194177
0.500518,0.320188,0.323305,0.436973,0.660182,0.194437
0.402083,0.288442,0.417966,0.657155,0.426069,0.194697
0.462201,0.160957,0.320934,0.535452,0.505435,0.194957
0.507408,0.485041,0.50741,0.493157,0.561908,0.195217
0.430801,0.121824,0.34043,0.622995,0.4081,0.195477
0.373672,0.670888,0.571331,0.675999,0.626646,0.195737
0.582251,0.378399,0.574494,0.41526,0.580733,0.195997
0.660787,0.595341,0.588803,0.366258,0.528162,0.196257
0.641215,0.597192,0.385731,0.358912,0.463464,0.196517
0.263253,0.520763,0.347105,0.754595,0.535933,0.196777
0.372782,0.617025,0.686784,0.596198,0.666176,0.197037
0.267786,0.118139,0.436933,0.7273,0.493356,0.197297
0.731026,0.311674,0.530735,0.381249,0.207942,0.197557
0.800443,0.649074,0.274894,0.201287,0.471453,0.197816
0.44279,0.302097,0.595648,0.605544,0.364392,0.198076
0.525671,0.348246,0.372187,0.511889,0.324669,0.198336
0.5305,0.588209,0.248981,0.361633,0.685481,0.198596
0.514,0.491344,0.50553,0.497016,0.545446,0.198856
0.525722,0.470881,0.579379,0.432435,0.616199,0.199116
0.643721,0.242213,0.648266,0.329438,0.478862,0.199376
0.462781,0.592955,0.680923,0.665315,0.552998,0.199636
0.574312,0.61967,0.781249,0.541377,0.397286,0.199896
0.638717,0.423101,0.54369,0.36399,0.396553,0.200156
0.481315,0.370729,0.774759,0.571894,0.451372,0.200416
0.535478,0.522433,0.357413,0.516026,0.481018,0.200676
0.675622,0.477235,0.524908,0.339715,0.473318,0.200936
0.703718,0.35133,0.380905,0.27176,0.353032,0.201196
0.543415,0.547287,0.373681,0.359936,0.578293,0.201456
0.771802,0.441926,0.400267,0.281333,0.3728,0.201716
0.581593,0.285512,0.444268,0.365157,0.52594,0.201976
0.593891,0.403384,0.437506,0.459306,0.40903,0.202236
0.22573,0.586765,0.59373,0.764379,0.619024,0.202495
0.552683,0.633645,0.439426,0.345762,0.613868,0.202755
0.648494,0.421309,0.596085,0.454542,0.284414,0.203015
0.677471,0.479576,0.446519,0.291705,0.531904,0.203275
0.734058,0.41117,0.498557,0.268058,0.344061,0.203535
0.588456,0.345693,0.42159,0.396698,0.514485,0.203795
0.623016,0.333548,0.589573,0.404185,0.479517,0.204055
0.232289,0.619429,0.358163,0.667495,0.968066,0.204315
0.468077,0.578736,0.711075,0.516239,0.675746,0.204575
0.585686,0.343081,0.525435,0.386754,0.51689,0.204835
0.517694,0.360025,0.454031,0.523444,0.4968,0.205095
0.647014,0.505239,0.59869,0.416954,0.378362,0.205355
0.752316,0.484895,0.496574,0.306489,0.378078,0.205615
0.520712,0.408882,0.624785,0.546821,0.390157,0.205875
0.577299,0.354516,0.481585,0.483569,0.268781,0.206135
0.509697,0.531891,0.559144,0.460696,0.64637,0.206395
0.28637,0.229426,0.463086,0.716671,0.751275,0.206655
0.401933,0.362171,0.397077,0.560032,0.537046,0.206914
0.144568,0.532411,0.620329,0.778603,0.808394,0.207174
0.773598,0.501848,0.561444,0.192937,0.399788,0.207434
0.584654,0.796026,0.614489,0.418102,0.559438,0.207694
0.77646,0.580014,0.489919,0.320413,0.251,0.207954
0.509495,0.498077,0.504199,0.496851,0.517113,0.208214
0.414775,0.479968,0.502069,0.668874,0.661431,0.208474
0.802931,0.581972,0.3474,0.206043,0.341049,0.208734
0.51065,0.493662,0.505177,0.496291,0.534025,0.208994
0.376912,0.478289,0.422494,0.486433,0.765323,0.209254
0.544185,0.426652,0.406653,0.402595,0.374419,0.209514
0.623345,0.483347,0.644638,0.541129,0.332702,0.209774
0.57107,0.479252,0.654301,0.550322,0.337369,0.210034
0.460257,0.615949,0.27818,0.472823,0.718603,0.210294
0.245934,0.292094,0.479822,0.746382,0.697639,0.210554
0.394972,0.41347,0.441438,0.50941,0.665914,0.210814
0.585364,0.718369,0.499684,0.399568,0.586578,0.211074
0.37254,0.460421,0.574776,0.679601,0.480032,0.211334
0.443177,0.689286,0.487408,0.426461,0.777014,0.211593
0.407867,0.135066,0.57755,0.606912,0.415233,0.211853
0.438943,0.384603,0.356195,0.481005,0.515419,0.212113
0.376803,0.262836,0.489995,0.617214,0.594821,0.212373
0.675781,0.47511,0.503627,0.475939,0.214936,0.212633
0.520444,0.723727,0.328285,0.378245,0.792957,0.212893
0.502619,0.339209,0.326874,0.527641,0.465355,0.213153
0.492353,0.59138,0.407702,0.470642,0.663212,0.213413
0.653278,0.397851,0.510058,0.360537,0.421358,0.213673
0.567353,0.294133,0.532773,0.444417,0.353421,0.213933
0.549971,0.44682,0.242908,0.450125,0.450451,0.214193
0.485607,0.724553,0.667582,0.514883,0.588176,0.214453
0.417545,0.744492,0.524714,0.550682,0.704366,0.214713
0.748609,0.681553,0.640928,0.286122,0.534095,0.214973
0.441018,0.234935,0.443555,0.596108,0.424606,0.215233
0.40563,0.355544,0.444639,0.649884,0.450944,0.215493
0.549168,0.165337,0.390346,0.454197,0.35054,0.215753
0.514208,0.470697,0.355824,0.536888,0.479521,0.216012
0.556765,0.357086,0.423166,0.520147,0.389083,0.216272
0.254564,0.429341,0.697459,0.846807,0.515314,0.216532
0.531572,0.508151,0.50052,0.507307,0.50155,0.216792
0.544172,0.46662,0.584745,0.568143,0.263319,0.217052
0.283635,0.605207,0.409377,0.725711,0.730543,0.217312
0.488135,0.61961,0.755257,0.536421,0.500244,0.217572
0.524617,0.360135,0.525812,0.435495,0.461491,0.217832
0.740509,0.439031,0.526638,0.290489,0.523788,0.218092
0.450543,0.781997,0.366077,0.536513,0.659798,0.218352
0.418037,0.441938,0.605451,0.683264,0.584273,0.218612
0.411723,0.452959,0.405541,0.558514,0.584854,0.218872
0.200694,0.367526,0.568112,0.750388,0.754187,0.219132
0.528336,0.412724,0.47915,0.47856,0.53303,0.219392
