@relation bank32nh

@attribute a1cx numeric
@attribute a1cy numeric
@attribute a1sx numeric
@attribute a1sy numeric
@attribute a1rho numeric
@attribute a1pop numeric
@attribute a2cx numeric
@attribute a2cy numeric
@attribute a2sx numeric
@attribute a2sy numeric
@attribute a2rho numeric
@attribute a2pop numeric
@attribute a3cx numeric
@attribute a3cy numeric
@attribute a3sx numeric
@attribute a3sy numeric
@attribute a3rho numeric
@attribute a3pop numeric
@attribute temp numeric
@attribute b1x numeric
@attribute b1y numeric
@attribute b1call numeric
@attribute b1eff numeric
@attribute b2x numeric
@attribute b2y numeric
@attribute b2call numeric
@attribute b2eff numeric
@attribute b3x numeric
@attribute b3y numeric
@attribute b3call numeric
@attribute b3eff numeric
@attribute mxql numeric
@attribute rej numeric

@data
0.704561,0.460698,0.167911,0.048065,0.512878,0.120876,0.375803,0.744559,0.253092,0.138612,0.145266,0.06156,0.417347,0.704991,0.121622,0.062759,0.376394,0.006461,0.546019,0.729519,0.895294,0,0.776463,0.524355,0.962714,0.333333,0.920632,0.339711,0.082061,0.166667,0.928876,0,0.022379
0.326181,0.808548,0.246219,0.023669,0.955032,0.119972,0.662108,0.953597,0.128169,0.003331,0.927667,0.213372,0.330186,0.891695,0.414496,0.3013,0.969382,0.134916,0.599823,0.375032,0.883178,0.166667,0.047084,0.688516,0.733674,0.666667,0.18479,0.096123,0.025798,0.333333,0.165639,0.5,0.48982
0.939006,0.093494,0.015196,0.011377,0.660225,0.009594,0.173761,0.957629,0.1189,0.085843,0.53532,0.044925,0.130723,0.888617,0.101315,0.234391,0.220109,0.048328,0.626143,0.983522,0.011107,0,0.259985,0.819838,0.104479,0.5,0.320594,0.670575,0.517953,0.166667,0.982373,0.25,0.001795
0.377065,0.243355,0.026825,0.108515,0.625198,0.172234,0.273002,0.913605,0.173013,0.029158,0.368254,0.075381,0.673797,0.622039,0.109582,0.058509,0.370445,0.079327,0.136941,0.245184,0.96675,0.333333,0.112226,0.431497,0.338606,0,0.149543,0.065729,0.502098,0,0.941896,0.25,0.099354
0.162552,0.117998,0.448941,0.022962,0.236027,0.060078,0.988316,0.069737,0.004684,0.163655,0.001576,0.080048,0.456554,0.445854,0.160528,0.129839,0.584307,0.016266,0.761564,0.15985,0.987542,0.166667,0.673899,0.083119,0.923552,0.333333,0.309821,0.331638,0.490892,0.5,0.20489,0.5,0
0.437662,0.414615,0.038429,0.185371,0.641033,0.11387,0.550514,0.944282,0.061757,0.05564,0.443937,0.114503,0.157895,0.09887,0.110124,0.132129,0.107116,0.012711,0.712349,0.830728,0.680066,0,0.696693,0.058928,0.543156,0,0.722405,0.52969,0.79182,0.166667,0.249909,0,0.007737
0.863345,0.427458,0.066913,0.131267,0.633823,0.059344,0.325675,0.904144,0.005714,0.169577,0.185306,0.217016,0.751701,0.078563,0.307927,0.106185,0.702502,0.146063,0.624015,0.864377,0.3026,0.166667,0.935288,0.628276,0.226999,0.166667,0.384558,0.09663,0.058415,0.333333,0.757853,0,0.188648
0.423953,0.794914,0.007264,0.149607,0.990626,0.086465,0.712792,0.904699,0.015574,0.22557,0.425289,0.146304,0.029817,0.571307,0.029143,0.003719,0.905357,0.089147,0.418472,0.947453,0.637921,0.5,0.328779,0.336336,0.951678,0,0.366323,0.009002,0.799003,0.166667,0.232579,1,0.083429
0.874319,0.629049,0.105129,0.003539,0.660878,0.215127,0.810629,0.494406,0.104006,0.167412,0.995848,0.144897,0.116697,0.673184,0.499004,0.083853,0.651781,0.040127,0.467983,0.536819,0.012929,0.5,0.253033,0.81989,0.428642,0.333333,0.673228,0.309824,0.1662,0.333333,0.27159,0.25,0.064317
0.921366,0.988286,0.018811,0.045851,0.53583,0.145355,0.1931,0.336058,0.279905,0.012263,0.743718,0.194811,0.461762,0.00714,0.048257,0.108336,0.322096,0.001365,0.460261,0.506519,0.860141,0.333333,0.522249,0.618199,0.827072,0,0.362662,0.134236,0.248273,0.166667,0.745653,0,0.149969
0.221395,0.680147,0.124834,0.12883,0.834917,0.663875,0.340416,0.411032,0.003832,0.014757,0.135558,0.050965,0.385284,0.86681,0.111552,0.013527,0.986663,0.026755,0.118581,0.237691,0.491472,0.5,0.855962,0.780938,0.358486,0.666667,0.441726,0.200006,0.020744,0.833333,0.635662,1,0.263644
0.823249,0.562332,0.001764,0.002205,0.737843,0.086309,0.423752,0.980376,0.006863,0.146896,0.745344,0.108956,0.748304,0.415142,0.024354,0.003735,0.738554,0.046018,0.290896,0.692129,0.257721,0.333333,0.933285,0.297007,0.870287,0.333333,0.709613,0.838275,0.484429,0.5,0.241837,0.25,0.166586
0.557907,0.422423,0.268598,0.103161,0.293797,0.092871,0.789813,0.398186,0.362086,0.003143,0.766137,0.20347,0.827055,0.828268,0.039135,0.026947,0.213163,0.293526,0.658171,0.335287,0.42829,0.166667,0.739819,0.340452,0.464378,0,0.674429,0.117624,0.985166,0.166667,0.616617,0,0.187239
0.74105,0.403722,0.226949,0.014417,0.519761,0.074829,0.947716,0.679452,0.048793,0.075018,0.167064,0.011273,0.310882,0.967549,0.420969,0.104491,0.739543,0.033105,0.766441,0.802726,0.112668,0.166667,0.544476,0.330681,0.62999,0.333333,0.155354,0.742869,0.338703,0.166667,0.716006,0,0.013054
0.509038,0.859949,0.070064,0.033185,0.864485,0.239003,0.561946,0.970889,0.312833,0.014828,0.083393,0.009546,0.063424,0.64929,0.005664,0.040826,0.840063,0.083176,0.25788,0.353438,0.364143,0,0.776794,0.559122,0.894033,0.166667,0.12429,0.465748,0.39812,0.333333,0.230702,0,0.078727
0.292953,0.491945,0.060353,0.039745,0.85988,0.005668,0.978724,0.949557,0.01081,0.038738,0.038897,0.031949,0.320188,0.499021,0.083802,0.220565,0.805983,0.108511,0.595461,0.325101,0.443484,0,0.132519,0.388138,0.836907,0.666667,0.46731,0.752777,0.287076,0.166667,0.999491,0.75,0
0.767388,0.630566,0.046862,0.178944,0.974345,0.248904,0.008807,0.157423,0.004064,0.13549,0.731906,0.258954,0.876189,0.505788,0.106822,0.016993,0.793307,0.06468,0.865789,0.898578,0.339965,0.666667,0.78228,0.199916,0.001297,0,0.924226,0.627279,0.959543,0.166667,0.202007,1,0.109811
0.986011,0.761363,0.020914,0.143845,0.876325,0.146511,0.271437,0.998589,0.137185,0.016219,0.985503,0.030197,0.958237,0.066179,0.309349,0.183494,0.592649,0.093647,0.925707,0.126965,0.502334,0.166667,0.759977,0.812565,0.094995,0.5,0.773358,0.987162,0.941096,0.833333,0.03466,0.75,0.012104
0.546132,0.340533,0.410077,0.239803,0.775649,0.052938,0.121376,0.944277,0.244224,0.006888,0.660336,0.063986,0.768688,0.011431,0.093204,0.072567,0.303272,0.164965,0.36401,0.141581,0.594729,0,0.298721,0.60576,0.823973,0.333333,0.31711,0.517878,0.478483,0.666667,0.527022,0.75,0
0.856578,0.690624,0.049766,0.062594,0.488869,0.223781,0.199053,0.61727,0.072116,0.089749,0.208257,0.026625,0.203221,0.391986,0.005965,0.025909,0.053603,0.037308,0.267497,0.532538,0.692999,0.333333,0.944672,0.151491,0.999986,0.333333,0.274713,0.910959,0.567986,0,0.945696,0,0
0.927984,0.433267,0.095857,0.537959,0.133899,0.046145,0.473761,0.077229,0.415538,0.094595,0.389316,0.068733,0.439121,0.70404,0.223032,0.130832,0.771123,0.1109,0.946808,0.822426,0.053324,0.166667,0.019206,0.15112,0.480113,0.166667,0.228699,0.669428,0.397516,0,0.041332,0,0.030486
0.785492,0.01425,0.033451,0.022594,0.373771,0.070327,0.655803,0.276906,0.000284,0.098633,0.954856,0.0952,0.671014,0.295058,0.215581,0.004568,0.17376,0.109261,0.539941,0.786686,0.100393,0,0.906996,0.870824,0.713562,0,0.141278,0.640227,0.175584,0.666667,0.896542,0.75,0.02473
0.108854,0.828055,0.08437,0.194859,0.749613,0.098835,0.325854,0.789091,0.199247,0.141446,0.857469,0.030158,0.775439,0.007274,0.189135,0.261204,0.834558,0.095194,0.493672,0.346015,0.437466,1,0.33316,0.733726,0.534132,0.833333,0.99396,0.582897,0.644963,0.333333,0.245752,1,0.000648
0.198616,0.520981,0.004633,0.088863,0.123262,0.077715,0.92161,0.051732,0.012758,0.048292,0.401481,0.000763,0.03786,0.290599,0.113119,0.049409,0.493846,0.068236,0.058501,0.632815,0.376545,0,0.713526,0.984738,0.454332,0.166667,0.804013,0.740333,0.759452,0.166667,0.693075,0,0.063405
0.031957,0.965973,0.065678,0.01629,0.407635,0.098931,0.474077,0.188611,0.41409,0.139365,0.700146,0.079682,0.814321,0.050582,0.000786,0.318036,0.581401,0.01313,0.780566,0.244159,0.79766,0.666667,0.345197,0.006861,0.168446,0.5,0.960486,0.703821,0.812004,0.5,0.097634,1,0
0.573856,0.156571,0.011107,0.348108,0.535341,0.002218,0.204795,0.217786,0.01965,0.027536,0.583123,0.031232,0.243189,0.168044,0.085421,0.09597,0.715624,0.03383,0.294037,0.697987,0.994291,0.333333,0.903586,0.86464,0.584935,0,0.050695,0.247922,0.388609,0.166667,0.132917,0.25,0
0.061149,0.017834,0.000599,0.087567,0.224232,0.034444,0.047971,0.240907,0.008397,0.004681,0.629397,0.081472,0.619314,0.346686,0.035001,0.172357,0.134076,0.102596,0.300841,0.568763,0.606452,0.666667,0.384453,0.498467,0.285663,0.166667,0.206585,0.998433,0.360901,0,0.884338,0.5,0.010308
0.990823,0.194268,0.085526,0.067939,0.85446,0.25078,0.612602,0.266684,0.011498,0.091222,0.282585,0.012072,0.915362,0.731566,0.099672,0.258288,0.682348,0.147427,0.710086,0.379737,0.598594,0.5,0.389089,0.480394,0.512762,0.5,0.343583,0.557622,0.666265,0.166667,0.413233,0.5,0.102065
0.68329,0.681399,0.113608,0.074803,0.012547,0.032583,0.133293,0.635557,0.019823,0.18817,0.147403,0.13446,0.236491,0.585938,0.458471,0.28037,0.942553,0.026306,0.74912,0.219671,0.335505,0,0.987132,0.630557,0.986249,0.333333,0.568821,0.950623,0.281657,0.166667,0.380635,0,0.042767
0.879099,0.859323,0.414527,0.089855,0.891465,0.03596,0.153235,0.999775,0.064842,0.224044,0.944262,0.189814,0.800876,0.721435,0.052045,0.057772,0.31698,0.00017,0.647327,0.741515,0.363234,0.166667,0.950978,0.90674,0.781422,0.333333,0.483991,0.06105,0.037762,0.666667,0.188566,1,0.000495
0.363807,0.383008,0.017599,0.414159,0.7376,0.153925,0.131063,0.738605,0.091244,0.003803,0.128135,0.22946,0.873654,0.20119,0.009815,0.030259,0.603039,0.146589,0.423271,0.61062,0.260818,0,0.842267,0.163077,0.237042,0.5,0.866742,0.748341,0.365754,0,0.306946,0.5,0.03927
0.83796,0.073201,0.127862,0.066,0.774426,0.115713,0.560903,0.215501,0.043093,0.052193,0.630684,0.126349,0.834284,0.85707,0.075558,0.151364,0.103228,0.013057,0.341852,0.603093,0.456675,0.833333,0.304982,0.000578,0.072378,0.666667,0.733317,0.271975,0.842779,0.666667,0.310659,0.75,0.190389
0.154054,0.716605,0.462323,0.031762,0.640127,0.262856,0.195569,0.459456,0.013798,0.118272,0.385344,0.048246,0.276408,0.584289,0.121131,0.232165,0.499557,0.004212,0.322877,0.806141,0.053991,0.5,0.00022,0.327816,0.856667,0.333333,0.562306,0.92901,0.027276,0.666667,0.761218,0.75,0.027077
0.370608,0.473022,0.222562,0.35804,0.345595,0.05565,0.068302,0.274024,0.021802,0.075361,0.54444,0.027362,0.56491,0.368132,0.042308,0.118912,0.148303,0.072129,0.440849,0.104724,0.999879,0.666667,0.788506,0.74975,0.904732,0.5,0.949005,0.261457,0.781056,0.666667,0.006646,1,0
0.159981,0.57353,0.151984,0.070947,0.373231,0.075468,0.938806,0.282343,0.032162,0.005022,0.563946,0.116809,0.617492,0.271679,0.588437,0.249808,0.997192,0.045434,0.425843,0.359874,0.200471,0.333333,0.448761,0.962795,0.073206,0.333333,0.898281,0.026435,0.894425,1,0.211185,1,0.029848
0.299623,0.315833,0.002332,0.020944,0.139673,0.010819,0.577652,0.852242,0.028924,0.153309,0.364509,0.052963,0.306701,0.02095,0.115563,0.023611,0.872304,0.081471,0.036221,0.000855,0.144686,0,0.1617,0.672428,0.770924,0,0.815337,0.058974,0.828701,0.333333,0.248004,0,0.008905
0.727259,0.198741,0.142604,0.295335,0.729694,0.005003,0.395266,0.738502,0.24127,0.010674,0.168687,0.130236,0.492611,0.790715,0.226268,0.198489,0.235923,0.076211,0.783177,0.495854,0.45988,0.333333,0.760223,0.445032,0.605133,0.5,0.738752,0.202989,0.19436,0.666667,0.895375,1,0.002688
0.613863,0.601419,0.080328,0.157483,0.520294,0.160605,0.873923,0.066052,0.30814,0.115654,0.592863,0.112339,0.151838,0.309827,0.128889,0.130013,0.617645,0.051437,0.609045,0.850075,0.148411,0.833333,0.621578,0.797645,0.991469,0.833333,0.096953,0.95986,0.289134,0.5,0.256805,0.75,0.039726
0.864541,0.127816,0.161545,0.195058,0.858033,0.034031,0.638669,0.537199,0.183182,0.049783,0.635133,0.15833,0.411509,0.898829,0.418448,0.102305,0.416592,0.207238,0.847651,0.0354,0.052069,0.333333,0.900459,0.715424,0.867164,0.166667,0.970549,0.601486,0.731016,0.333333,0.950162,0,0.243364
0.337287,0.106675,0.251893,0.570432,0.037185,0.127756,0.493918,0.320156,0.140667,0.354468,0.033934,0.142324,0.527909,0.302132,0.078897,0.002782,0.440639,0.124865,0.492594,0.791012,0.052947,0.166667,0.652861,0.872141,0.93839,0.166667,0.958969,0.58849,0.420225,0,0.778145,0.25,0.160361
0.54721,0.870953,0.037317,0.042305,0.502925,0.225666,0.927941,0.36138,0.022807,0.044331,0.291074,0.035565,0.325951,0.66212,0.28983,0.158002,0.676286,0.130884,0.679823,0.809715,0.550224,0.5,0.545521,0.285769,0.835432,0.666667,0.965388,0.777939,0.049018,0,0.327477,0.75,0.058116
0.342064,0.055402,0.020331,0.121934,0.993826,0.137967,0.552119,0.999826,0.180596,0.007835,0.295196,0.13956,0.847866,0.513245,0.040697,0.024163,0.092355,0.039594,0.681836,0.25326,0.785971,0.833333,0.619035,0.488486,0.399135,0.666667,0.712768,0.134201,0.982134,0.333333,0.139496,0.75,0.039428
0.286754,0.718796,0.286888,0.003136,0.773782,0.072207,0.434916,0.453333,0.292092,0.16905,0.03524,0.057324,0.95668,0.802458,0.038997,0.119419,0.150671,0.163958,0.409131,0.108818,0.774425,0,0.108734,0.827766,0.089204,0.166667,0.318929,0.545561,0.996841,0,0.827952,0,0.002791
0.672048,0.82122,0.190952,0.130469,0.012938,0.003939,0.117703,0.434764,0.317907,0.02627,0.73987,0.043469,0.334958,0.039881,0.067442,0.214404,0.550512,0.031574,0.353671,0.12003,0.193379,0.5,0.456039,0.461371,0.149382,0.833333,0.356438,0.054992,0.858303,0.666667,0.960546,0.75,0
0.355395,0.969007,0.012258,0.018262,0.722252,0.128592,0.176059,0.531789,0.183835,0.019826,0.188853,0.00536,0.43206,0.861939,0.142145,0.000375,0.175751,0.235224,0.222996,0.961846,0.843243,0,0.001359,0.629745,0.206591,0,0.416774,0.929634,0.275355,0,0.365569,0.75,0.365809
0.633235,0.577738,0.016872,0.1169,0.208244,0.006901,0.598053,0.401528,0.079759,0.07524,0.29532,0.24557,0.40551,0.56983,0.481725,0.061391,0.3097,0.135161,0.251203,0.699145,0.275618,0.166667,0.717597,0.545883,0.153484,0.5,0.213212,0.252402,0.679921,0.333333,0.790922,1,0.194844
0.547976,0.564875,0.030514,0.013995,0.82105,0.196209,0.70051,0.048927,0.22103,0.174464,0.598841,0.037018,0.963501,0.992306,0.141,0.000286,0.119928,0.230736,0.703167,0.819268,0.645359,0.166667,0.833966,0.179059,0.729799,0.333333,0.552273,0.133739,0.992256,0.333333,0.927583,0,0.240571
0.499696,0.64865,0.046414,0.008743,0.6487,0.032488,0.553757,0.21564,0.27216,0.000269,0.327854,0.033606,0.651649,0.971744,0.196417,0.317852,0.499554,0.165738,0.15005,0.383616,0.690138,0.166667,0.311585,0.602326,0.26014,0.333333,0.37944,0.480901,0.955722,0.333333,0.823122,0,0.123968
0.958503,0.268919,0.144943,0.330758,0.076528,0.048401,0.943798,0.231753,0.006969,0.066555,0.69794,0.027769,0.942545,0.555317,0.070449,0.059857,0.667274,0.01846,0.645839,0.523892,0.624519,0.166667,0.72801,0.607057,0.137265,0.166667,0.923505,0.310263,0.456297,0,0.140941,0.5,0
0.960018,0.316027,0.075059,0.239722,0.172064,0.021207,0.785331,0.623587,0.010191,0.008924,0.139944,0.135358,0.989098,0.062095,0.104224,0.0429,0.448849,0.134591,0.345912,0.916511,0.842587,0,0.075959,0.163495,0.487883,0.333333,0.759359,0.798308,0.952752,0.166667,0.30575,0,0.597904
0.990279,0.925321,0.094921,0.105321,0.555427,0.040608,0.731154,0.767458,0.357609,0.001008,0.395301,0.285934,0.488453,0.8344,0.208243,0.160128,0.656231,0.017494,0.550703,0.607112,0.935114,0.166667,0.469277,0.515893,0.184883,0.166667,0.74158,0.073533,0.770703,0.833333,0.77167,0.75,0.316792
0.303268,0.563619,0.161749,0.012965,0.460562,0.088173,0.779805,0.492793,0.061508,0.080852,0.219627,0.03189,0.060486,0.583617,0.000084,0.002158,0.387718,0.049358,0.441293,0.533299,0.752092,0.5,0.547859,0.506154,0.571945,0,0.350259,0.484069,0.820856,0.333333,0.850583,0.5,0
0.684224,0.835113,0.006075,0.263127,0.879821,0.099378,0.015158,0.428576,0.107878,0.063436,0.615161,0.058131,0.91601,0.762522,0.053437,0.01809,0.166554,0.01795,0.859184,0.958988,0.341496,0.333333,0.669342,0.471644,0.011232,0.333333,0.961519,0.003838,0.605232,0.166667,0.398161,0.75,0.002231
0.477653,0.753513,0.019705,0.022746,0.457766,0.054372,0.5799,0.598884,0.008073,0.150684,0.975285,0.019312,0.577809,0.026439,0.009645,0.185194,0.946761,0.049837,0.052856,0.790531,0.896659,0.166667,0.808936,0.025866,0.284987,0.666667,0.336478,0.724345,0.012907,0,0.438306,1,0
0.410125,0.481948,0.025806,0.053704,0.826033,0.079402,0.096982,0.606508,0.034074,0.005309,0.044978,0.069304,0.777209,0.738107,0.292822,0.030644,0.640805,0.326156,0.225932,0.656944,0.853329,1,0.003402,0.959722,0.608971,1,0.288362,0.882184,0.937226,0.5,0.44642,1,0.72252
0.450353,0.855916,0.140641,0.043736,0.606591,0.092584,0.938925,0.344748,0.050827,0.25455,0.357123,0.024867,0.322821,0.726199,0.089016,0.003664,0.062741,0.061865,0.693269,0.453698,0.956135,0.333333,0.666248,0.997576,0.75431,1,0.922001,0.439769,0.822321,0.333333,0.903345,1,0
0.714662,0.097211,0.017626,0.078835,0.552666,0.155166,0.709039,0.055552,0.059696,0.079463,0.136057,0.032197,0.195441,0.455692,0.487846,0.379683,0.709884,0.288619,0.571026,0.403026,0.518319,0.666667,0.823702,0.052709,0.222658,0.166667,0.579938,0.766729,0.398115,0.5,0.983409,0.75,0.034975
0.875778,0.45502,0.094323,0.248225,0.603405,0.199026,0.776505,0.961367,0.204869,0.094058,0.895128,0.146231,0.943137,0.701779,0.004199,0.008517,0.664803,0.023095,0.106985,0.256261,0.210847,0.333333,0.058718,0.178208,0.181554,0.333333,0.169484,0.496462,0.58392,0.166667,0.999663,0.5,0.008502
0.329554,0.425237,0.141248,0.174416,0.326509,0.028735,0.03891,0.867726,0.112954,0.026167,0.656842,0.029214,0.455438,0.100942,0.003456,0.017978,0.285689,0.20716,0.684362,0.06154,0.217704,0.333333,0.357928,0.021173,0.284859,0.333333,0.346024,0.331581,0.727917,0.166667,0.259055,0,0.023657
0.990675,0.349523,0.124577,0.343003,0.024044,0.116603,0.766328,0.707844,0.076215,0.006742,0.237142,0.036798,0.032461,0.607142,0.606507,0.034774,0.602512,0.097055,0.792934,0.418197,0.953986,0.166667,0.283448,0.011565,0.897586,0.5,0.698414,0.399913,0.574013,0,0.214228,0.25,0.065946
0.955259,0.896951,0.296506,0.164433,0.475336,0.001976,0.226977,0.020166,0.224856,0.063551,0.71468,0.018132,0.418684,0.680613,0.077901,0.090318,0.485926,0.192985,0.19091,0.609073,0.129244,0,0.097015,0.243381,0.906806,0.333333,0.385335,0.618698,0.299062,0,0.885195,0,0.107105
0.611758,0.809689,0.011899,0.012286,0.614049,0.116501,0.715742,0.993278,0.083615,0.005999,0.871038,0.030979,0.998097,0.34291,0.099873,0.088298,0.428309,0.030133,0.632346,0.707363,0.890033,0.166667,0.917801,0.657121,0.268875,0.5,0.004736,0.466792,0.977545,0.333333,0.495594,0.25,0.0083
0.322424,0.71484,0.039484,0.045445,0.393081,0.042757,0.639171,0.636221,0.153875,0.033547,0.090587,0.204894,0.863695,0.9804,0.012466,0.232489,0.439154,0.002664,0.204274,0.025989,0.176166,0.333333,0.900615,0.830488,0.214017,0.5,0.986113,0.85378,0.188253,0.333333,0.185897,0.25,0.112301
0.750619,0.110848,0.167263,0.004027,0.199078,0.019191,0.379072,0.927182,0.015821,0.081742,0.314036,0.009606,0.752655,0.389009,0.01209,0.098136,0.336418,0.148029,0.55062,0.036394,0.575586,0.666667,0.325854,0.463438,0.658868,0.333333,0.664513,0.670042,0.066602,0.833333,0.128035,1,0.01022
0.928593,0.039436,0.177665,0.082554,0.590254,0.084432,0.947321,0.441412,0.01471,0.00385,0.730742,0.2307,0.889634,0.516393,0.337183,0.044182,0.403731,0.034529,0.159211,0.099555,0.955721,0,0.450262,0.912806,0.12035,0,0.758156,0.073383,0.407342,0.833333,0.211397,0.75,0.274657
0.029318,0.385942,0.02519,0.145541,0.377101,0.225864,0.497942,0.484532,0.223896,0.032311,0.911877,0.114657,0.468803,0.374812,0.221546,0.07994,0.474922,0.080685,0.569083,0.354386,0.315922,0.833333,0.763912,0.305536,0.135791,0.166667,0.453225,0.981773,0.104669,0.166667,0.857956,0.75,0
0.582589,0.462083,0.013171,0.046708,0.742408,0.02773,0.918396,0.599491,0.186316,0.452514,0.444934,0.08413,0.40602,0.626964,0.012897,0.01258,0.082989,0.019919,0.216606,0.930411,0.837501,0,0.481006,0.631872,0.631248,0.166667,0.220834,0.358145,0.308188,0,0.762841,0,0
0.168022,0.19871,0.01498,0.134007,0.70389,0.149694,0.40017,0.28345,0.16591,0.035915,0.692727,0.120904,0.140275,0.426954,0.269188,0.211563,0.500679,0.28985,0.774855,0.153286,0.019374,0.333333,0.870248,0.342807,0.358014,0,0.835322,0.186237,0.168401,0.333333,0.197091,0,0.044027
0.20253,0.304894,0.090808,0.012069,0.055306,0.038302,0.539118,0.185964,0.013657,0.045619,0.974183,0.052245,0.068596,0.389827,0.02939,0.092189,0.980978,0.027072,0.638207,0.639149,0.767271,0.5,0.949493,0.422722,0.137962,0.5,0.949503,0.013203,0.538063,0,0.998135,0.25,0.005076
0.938085,0.735108,0.276957,0.599634,0.219395,0.171295,0.105185,0.294675,0.015305,0.135142,0.446219,0.104867,0.68896,0.38603,0.025068,0.119856,0.302114,0.061996,0.628453,0.55702,0.683068,0.833333,0.426775,0.364977,0.903985,0.666667,0.49349,0.344642,0.816519,0.166667,0.12373,0.75,0.12323
0.228256,0.765505,0.129499,0.192461,0.8563,0.058299,0.151418,0.528305,0.17093,0.005809,0.761422,0.02436,0.034972,0.21971,0.177888,0.058114,0.912396,0.018873,0.882848,0.75632,0.666914,0,0.149751,0.722198,0.70758,0.166667,0.320713,0.696765,0.631,0.5,0.951772,0.25,0.018655
0.57426,0.533088,0.058376,0.00365,0.287877,0.002555,0.763495,0.271628,0.512632,0.066102,0.117192,0.002455,0.004756,0.241327,0.307554,0.014295,0.722419,0.04585,0.359445,0.823495,0.964541,0.833333,0.843717,0.435801,0.229181,0,0.573657,0.615816,0.270934,0.5,0.337453,0.75,0
0.778115,0.160754,0.072158,0.047821,0.999451,0.089116,0.531472,0.630559,0.294491,0.030102,0.448438,0.006817,0.107388,0.427591,0.043442,0.338159,0.171995,0.048704,0.951955,0.326617,0.582648,0.5,0.45996,0.85804,0.998743,0.333333,0.712054,0.518829,0.653401,0.166667,0.108903,0.5,0
0.918124,0.265142,0.150428,0.08568,0.281527,0.184698,0.591559,0.970739,0.074434,0.144497,0.020665,0.068224,0.37458,0.098645,0.014043,0.320939,0.399601,0.196044,0.173402,0.701097,0.049974,0.833333,0.549972,0.86712,0.375496,0.333333,0.398224,0.730344,0.534043,0.333333,0.862412,1,0.100248
0.192573,0.806423,0.126026,0.083699,0.336041,0.146286,0.186939,0.747852,0.082975,0.113997,0.070514,0.132092,0.079161,0.265553,0.767843,0.008441,0.860136,0.1844,0.357579,0.473233,0.384204,0,0.624235,0.205775,0.750558,0.166667,0.017003,0.830391,0.949917,0.166667,0.653807,0,0.375764
0.092519,0.043272,0.134199,0.012831,0.722857,0.053216,0.135937,0.52506,0.107491,0.029041,0.890442,0.233169,0.006575,0.099795,0.110114,0.131586,0.334134,0.228092,0.43558,0.610915,0.227337,0,0.207351,0.424137,0.458211,0.333333,0.937695,0.887998,0.412806,0.333333,0.015725,0,0.387222
0.260803,0.158299,0.031787,0.152397,0.085629,0.020381,0.203246,0.112785,0.070292,0.012602,0.518602,0.01293,0.284364,0.898469,0.0376,0.035076,0.321208,0.057439,0.501747,0.576577,0.286072,0,0.577401,0.080651,0.251624,0,0.354518,0.049845,0.405092,0.666667,0.336741,0.5,0.00127
0.84482,0.984977,0.081199,0.166729,0.153034,0.160679,0.509151,0.92277,0.122924,0.009006,0.707111,0.157242,0.228802,0.783196,0.289216,0.067217,0.19676,0.076085,0.414008,0.646795,0.901954,0.666667,0.718102,0.516677,0.996391,0.666667,0.727539,0.613977,0.67856,0.5,0.558364,1,0.026593
0.716706,0.231634,0.005983,0.102184,0.383666,0.054532,0.941251,0.350103,0.02431,0.057379,0.392836,0.061653,0.797154,0.524296,0.183486,0.039628,0.653646,0.076681,0.242795,0.569405,0.029254,0.5,0.307831,0.509137,0.161668,0.666667,0.178211,0.075137,0.593801,0.833333,0.763019,1,0.295828
